listing_id,platform,listing_date,area,listing_type,property_type,bedrooms,bathrooms,area_sqft,price_aed,price_per_sqft,is_furnished,has_parking,view,days_on_market,num_views,num_inquiries,developer,is_verified,agent_id
PF-0007159,Bayut,2024-08-18,Mirdif,Rent,Apartment,3,3,429,393647,7646.61,True,True,Pool,256,105,63,Emaar,False,AGT-02681
PF-0007160,PropertyFinder,2024-12-12,Sports City,Sale,Townhouse,1,1,1754,917422,523.05,True,True,City,258,2207,50,Emaar,True,AGT-03225
PF-0007161,PropertyFinder,2024-03-24,Business Bay,Rent,Apartment,0,1,3877,239769,515.37,True,True,Garden,245,1974,72,Meraas,True,AGT-00128
PF-0007162,PropertyFinder,2024-10-11,Dubai Hills Estate,Sale,Apartment,3,3,795,984845,10323.33,True,True,Garden,180,2904,3,Sobha,True,AGT-01199
PF-0007163,PropertyFinder,2024-07-08,Town Square,Rent,Penthouse,1,1,1772,1679699,947.91,False,True,Sea,338,3141,49,Emaar,True,AGT-00916
PF-0007164,Dubizzle,2024-09-01,Business Bay,Sale,Townhouse,3,3,1861,1792793,963.35,False,True,Garden,171,1278,79,Meraas,False,AGT-00747
PF-0007165,Dubizzle,2024-12-02,Dubai Creek Harbour,Rent,Apartment,2,2,3592,1601656,445.9,True,True,No View,356,2303,96,Independent,True,AGT-03444
PF-0007166,PropertyFinder,2024-12-03,JVC,Rent,Apartment,0,1,1822,100491,459.62,False,False,No View,248,2464,64,Sobha,True,AGT-00293
PF-0007167,PropertyFinder,2024-10-24,Town Square,Rent,Apartment,2,2,3831,110517,240.4,True,False,Sea,273,4631,106,Emaar,False,AGT-04027
PF-0007168,Bayut,2024-08-17,Mirdif,Sale,Apartment,3,3,1030,2538281,2464.35,False,False,Garden,273,2807,114,Sobha,True,AGT-01597
PF-0007169,Bayut,2024-08-16,Dubai Hills Estate,Sale,Studio,1,1,3567,867802,2027.39,False,False,Garden,310,558,86,Independent,True,AGT-02865
PF-0007170,PropertyFinder,2024-02-21,Dubai Marina,Sale,Penthouse,1,1,2304,1421234,616.86,True,False,No View,182,3874,29,Independent,True,AGT-04872
PF-0007171,Dubizzle,2024-10-18,Town Square,Sale,Apartment,1,1,4493,1626477,362.0,False,False,City,60,962,11,Emaar,True,AGT-00174
PF-0007172,Bayut,2024-11-07,Dubai Hills Estate,Sale,Apartment,3,3,1981,913502,3842.77,False,True,No View,21,1751,77,Meraas,True,AGT-03420
PF-0007173,PropertyFinder,2024-01-27,Sports City,Sale,Apartment,1,1,2865,832984,290.74,False,True,Garden,95,1167,132,Meraas,True,AGT-00649
PF-0007174,Bayut,2024-05-14,Al Barsha,Sale,Villa,2,2,2617,353041,1124.19,False,True,City,267,2571,78,Nakheel,True,AGT-02874
PF-0007175,PropertyFinder,2024-10-07,Downtown Dubai,Sale,Villa,2,2,3143,2508165,798.02,True,True,City,240,3286,108,Nakheel,True,AGT-03859
PF-0007176,PropertyFinder,2024-05-04,Downtown Dubai,Sale,Villa,2,2,2477,3438513,1388.18,True,True,Garden,9,4671,103,Sobha,True,AGT-00835
PF-0007177,Bayut,2024-03-02,Town Square,Rent,Apartment,2,2,3303,174047,439.12,False,True,Pool,71,4894,92,Nakheel,True,AGT-01507
PF-0007178,Bayut,2024-05-20,Dubai Hills Estate,Sale,Villa,1,1,2597,487672,1564.86,False,True,No View,247,1252,139,Other,True,AGT-02217
PF-0007179,PropertyFinder,2024-11-08,Dubai Hills Estate,Sale,Apartment,3,3,1752,5118056,2921.26,True,True,Pool,354,3458,26,DAMAC,True,AGT-01979
PF-0007180,Bayut,2024-10-31,Business Bay,Sale,Apartment,1,1,4417,249930,471.53,True,False,City,108,4389,83,Meraas,True,AGT-00856
PF-0007181,PropertyFinder,2024-07-07,Dubai Marina,Rent,Apartment,3,3,3209,287359,746.23,True,True,City,147,3958,75,Other,True,AGT-03538
PF-0007182,Bayut,2024-12-12,Emaar Beachfront,Rent,Studio,1,1,2435,3200763,1314.48,True,True,Sea,137,557,32,Sobha,True,AGT-04087
PF-0007183,Bayut,2024-03-31,Mirdif,Rent,Apartment,2,2,3594,1748149,486.41,True,False,Pool,273,4793,88,Sobha,True,AGT-04789
PF-0007184,Bayut,2024-11-12,Dubai Creek Harbour,Rent,Apartment,2,2,5283,2714685,513.85,False,False,City,98,3271,13,Nakheel,False,AGT-03464
PF-0007185,PropertyFinder,2024-11-18,Arabian Ranches,Rent,Apartment,1,1,1136,702849,5155.88,True,True,City,180,3457,35,Independent,True,AGT-01327
PF-0007186,Bayut,2024-07-17,DIFC,Sale,Apartment,0,1,4127,505244,1020.2,True,True,City,173,4449,100,Sobha,True,AGT-04318
PF-0007187,Bayut,2024-06-21,Mirdif,Sale,Apartment,3,3,2783,393465,1178.18,False,True,No View,195,332,137,Independent,False,AGT-02031
PF-0007188,PropertyFinder,2024-07-01,Dubai Creek Harbour,Sale,Villa,2,2,4896,1789497,365.5,True,True,Garden,264,3071,92,Independent,True,AGT-01301
PF-0007189,PropertyFinder,2024-11-20,JLT,Rent,Apartment,3,3,2153,886266,411.64,True,True,City,63,1993,145,Meraas,True,AGT-03983
PF-0007190,Bayut,2024-06-10,Dubai Creek Harbour,Sale,Apartment,1,1,1975,1975723,1000.37,True,True,City,221,2231,94,Meraas,True,AGT-00376
PF-0007191,PropertyFinder,2024-05-29,Emaar Beachfront,Sale,Townhouse,4,4,1867,532686,2377.64,True,True,City,31,772,42,Sobha,True,AGT-04951
PF-0007192,Bayut,2024-04-28,Town Square,Sale,Apartment,1,1,4315,1532216,355.09,False,False,City,144,2998,79,DAMAC,True,AGT-04436
PF-0007193,Bayut,2024-03-14,JVC,Sale,Apartment,4,4,4651,98267,176.07,True,False,No View,288,2571,46,Emaar,True,AGT-03651
PF-0007194,PropertyFinder,2024-12-24,JLT,Sale,Townhouse,3,3,1140,714766,626.99,False,True,Garden,365,4276,10,Sobha,True,AGT-02901
PF-0007195,PropertyFinder,2024-12-20,JLT,Rent,Townhouse,3,3,3261,90963,232.45,False,True,No View,292,96,90,Emaar,False,AGT-03527
PF-0007196,PropertyFinder,2024-07-29,Emaar Beachfront,Sale,Townhouse,3,3,4841,5172296,1068.44,True,True,City,267,1298,110,Emaar,False,AGT-00667
PF-0007197,PropertyFinder,2024-12-05,JLT,Sale,Apartment,3,3,2462,900115,365.6,False,True,Sea,251,810,149,Nakheel,True,AGT-00394
PF-0007198,Bayut,2024-09-12,Palm Jumeirah,Sale,Villa,1,1,4122,1181627,2388.86,False,False,Pool,204,505,76,Nakheel,True,AGT-02568
PF-0007199,Bayut,2024-09-06,Town Square,Sale,Villa,3,3,3918,878046,224.11,False,True,No View,205,2504,42,DAMAC,True,AGT-03599
PF-0007200,PropertyFinder,2024-10-18,Dubai Marina,Sale,Penthouse,4,4,5774,2576094,446.15,True,False,Sea,359,2491,54,DAMAC,False,AGT-00014
PF-0007201,Bayut,2024-04-04,Al Barsha,Rent,Apartment,2,2,932,434709,3886.88,False,True,Pool,195,1505,144,Other,True,AGT-03662
PF-0007202,PropertyFinder,2024-04-16,Palm Jumeirah,Rent,Penthouse,1,1,3736,9496097,2541.78,True,False,No View,319,2977,73,Emaar,True,AGT-03154
PF-0007203,Bayut,2024-10-01,Business Bay,Sale,Townhouse,4,4,3791,1652983,436.03,False,True,No View,16,3356,50,Meraas,True,AGT-03291
PF-0007204,Bayut,2024-08-21,Palm Jumeirah,Rent,Apartment,3,3,1734,9634844,5556.43,True,False,Garden,128,1544,23,Independent,True,AGT-00841
PF-0007205,Dubizzle,2024-07-16,Sports City,Rent,Apartment,0,1,4003,947736,236.76,True,True,No View,206,2494,36,Sobha,True,AGT-00964
PF-0007206,PropertyFinder,2024-07-05,JLT,Sale,Apartment,0,1,3020,127052,350.59,False,True,City,229,3289,100,Nakheel,True,AGT-04579
PF-0007207,Dubizzle,2024-09-02,JVC,Rent,Apartment,4,4,3364,132985,329.43,False,True,No View,203,404,13,Emaar,True,AGT-04613
PF-0007208,Bayut,2024-07-26,Emaar Beachfront,Rent,Villa,4,4,1224,3012093,2460.86,True,True,Garden,82,1028,95,Meraas,True,AGT-01917
PF-0007209,Bayut,2024-02-03,Dubai Hills Estate,Sale,Apartment,3,3,5086,778237,1275.13,False,False,Pool,66,4585,2,Other,True,AGT-01729
PF-0007210,Bayut,2024-07-25,Sports City,Rent,Apartment,3,3,968,991731,1024.52,True,True,City,189,962,22,Sobha,True,AGT-01708
PF-0007211,PropertyFinder,2024-02-17,Dubai Creek Harbour,Sale,Apartment,2,2,3237,230375,593.08,False,False,City,21,1850,75,Emaar,True,AGT-04433
PF-0007212,Bayut,2024-08-08,Town Square,Sale,Apartment,2,2,2882,125379,362.54,False,True,Pool,254,4922,38,Other,False,AGT-03252
PF-0007213,Bayut,2024-07-28,Palm Jumeirah,Rent,Apartment,3,3,2011,9663375,4805.26,True,True,Sea,261,2213,3,Emaar,True,AGT-04994
PF-0007214,PropertyFinder,2024-11-14,Town Square,Sale,Studio,4,4,2548,1543200,605.65,True,False,Garden,338,319,11,Other,True,AGT-03049
PF-0007215,Bayut,2024-05-11,Arabian Ranches,Sale,Apartment,2,2,5119,556960,906.69,True,True,No View,233,4165,144,DAMAC,True,AGT-04891
PF-0007216,PropertyFinder,2024-01-04,Emaar Beachfront,Rent,Villa,2,2,5697,2945423,517.01,True,True,Pool,134,3164,113,Emaar,False,AGT-01735
PF-0007217,Bayut,2024-07-11,Al Barsha,Sale,Townhouse,3,3,5592,3388307,605.92,True,True,No View,232,2956,58,Meraas,False,AGT-02942
PF-0007218,PropertyFinder,2024-12-14,Town Square,Sale,Studio,4,4,1273,1476892,1160.17,False,True,City,131,2242,66,Independent,True,AGT-02841
PF-0007219,PropertyFinder,2024-02-17,Business Bay,Rent,Apartment,5,5,2044,2314763,1132.47,True,True,Pool,121,2158,104,Meraas,False,AGT-01352
PF-0007220,Dubizzle,2024-10-13,JVC,Sale,Townhouse,2,2,1281,769023,600.33,False,True,Sea,140,879,139,Other,True,AGT-02839
PF-0007221,Bayut,2024-09-14,Al Barsha,Rent,Apartment,3,3,3096,3143425,1015.32,False,True,No View,100,1889,138,Sobha,True,AGT-01598
PF-0007222,Dubizzle,2024-04-28,JLT,Rent,Villa,2,2,2491,1401967,562.81,True,True,Garden,45,1104,110,Independent,False,AGT-01565
PF-0007223,Bayut,2024-10-05,JVC,Sale,Apartment,1,1,5440,662697,121.82,True,False,No View,53,2435,78,DAMAC,True,AGT-00529
PF-0007224,PropertyFinder,2024-11-14,Sports City,Sale,Penthouse,1,1,2331,112810,403.3,True,True,City,75,3072,15,Emaar,True,AGT-00817
PF-0007225,Bayut,2024-08-08,Business Bay,Rent,Apartment,1,1,2022,1434591,709.49,True,False,No View,239,4422,25,Sobha,True,AGT-04382
PF-0007226,PropertyFinder,2024-05-11,Business Bay,Sale,Apartment,2,2,4892,183549,312.67,True,True,Garden,20,3240,63,DAMAC,False,AGT-03662
PF-0007227,PropertyFinder,2024-03-03,Business Bay,Rent,Apartment,2,2,5173,2036551,393.69,False,True,City,104,1582,111,Sobha,False,AGT-04540
PF-0007228,Dubizzle,2024-07-23,Mirdif,Sale,Studio,3,3,2088,2281916,1092.87,False,False,Pool,70,3130,22,DAMAC,True,AGT-01387
PF-0007229,PropertyFinder,2024-06-23,Al Barsha,Rent,Apartment,1,1,4531,3555337,784.67,False,True,No View,296,1959,42,Independent,True,AGT-01426
PF-0007230,PropertyFinder,2024-12-12,Downtown Dubai,Rent,Studio,5,5,4876,3003726,616.02,False,False,Garden,113,2775,69,DAMAC,True,AGT-03475
PF-0007231,Bayut,2024-12-21,Emaar Beachfront,Rent,Villa,2,2,3552,3615734,1017.94,False,True,City,199,1951,5,Independent,True,AGT-01505
PF-0007232,Bayut,2024-11-05,Al Barsha,Rent,Apartment,1,1,5293,284469,447.87,True,False,Pool,252,1751,107,Other,True,AGT-01184
PF-0007233,Dubizzle,2024-12-16,Sports City,Sale,Apartment,3,3,4599,97248,176.21,False,True,Pool,243,4215,28,DAMAC,False,AGT-04272
PF-0007234,Bayut,2024-12-27,JLT,Sale,Villa,1,1,424,1232537,2906.93,False,True,Sea,74,4832,54,Meraas,True,AGT-01350
PF-0007235,Bayut,2024-02-22,Mirdif,Sale,Studio,0,1,1647,2662503,1616.58,True,False,Pool,225,2509,3,Meraas,False,AGT-04947
PF-0007236,PropertyFinder,2024-04-04,JVC,Rent,Townhouse,2,2,3800,75793,166.21,False,True,Sea,198,630,101,Other,True,AGT-01291
PF-0007237,Bayut,2024-10-02,Business Bay,Sale,Townhouse,2,2,3763,275701,610.55,True,True,Pool,267,3022,29,Sobha,True,AGT-02560
PF-0007238,PropertyFinder,2024-04-19,Dubai Marina,Sale,Townhouse,4,4,5203,216967,347.5,False,True,City,242,3085,49,Sobha,True,AGT-02495
PF-0007239,PropertyFinder,2024-11-03,Mirdif,Sale,Apartment,3,3,5518,297525,449.33,True,True,No View,8,4495,94,Other,True,AGT-01439
PF-0007240,PropertyFinder,2024-05-02,Business Bay,Sale,Penthouse,1,1,5915,1576362,266.5,True,True,City,93,3360,77,Nakheel,True,AGT-01197
PF-0007241,PropertyFinder,2024-11-22,Mirdif,Rent,Villa,0,1,5380,212820,329.65,False,False,City,121,4179,8,Independent,False,AGT-01598
PF-0007242,Bayut,2024-11-26,Arabian Ranches,Sale,Villa,2,2,1589,4469358,2812.69,False,False,Pool,48,4054,75,Emaar,True,AGT-00101
PF-0007243,Bayut,2024-02-02,Mirdif,Sale,Studio,2,2,1065,277741,2173.25,False,True,No View,227,202,101,DAMAC,True,AGT-03095
PF-0007244,Bayut,2024-05-29,Al Barsha,Sale,Apartment,1,1,1992,2393246,1201.43,True,True,Garden,177,3687,46,Emaar,True,AGT-01798
PF-0007245,Bayut,2024-11-03,Sports City,Rent,Apartment,1,1,1769,837058,473.18,True,False,Pool,112,2002,28,DAMAC,False,AGT-00413
PF-0007246,Bayut,2024-10-15,Dubai Marina,Sale,Apartment,2,2,5739,1307644,227.85,False,True,City,79,3133,39,Nakheel,True,AGT-02688
PF-0007247,PropertyFinder,2024-08-11,Dubai Creek Harbour,Sale,Villa,2,2,5876,210365,298.34,True,True,No View,188,148,98,DAMAC,True,AGT-04782
PF-0007248,Bayut,2024-12-01,Downtown Dubai,Sale,Apartment,2,2,1317,288258,1823.96,False,True,City,118,1070,1,Other,False,AGT-02568
PF-0007249,Bayut,2024-05-04,JVC,Rent,Apartment,2,2,5670,1181234,208.33,False,False,City,29,3742,17,Meraas,True,AGT-03989
PF-0007250,PropertyFinder,2024-01-18,Downtown Dubai,Sale,Apartment,5,5,2871,563873,1636.69,True,True,City,5,3380,32,Nakheel,True,AGT-01914
PF-0007251,Bayut,2024-04-27,JLT,Sale,Apartment,0,1,3852,1152481,299.19,False,True,Pool,94,4387,78,DAMAC,False,AGT-04762
PF-0007252,PropertyFinder,2024-01-23,DIFC,Sale,Villa,1,1,1578,661160,3491.55,True,True,City,340,742,112,Independent,True,AGT-02079
PF-0007253,Bayut,2024-08-13,JVC,Sale,Apartment,4,4,2619,90234,287.11,True,True,Garden,119,2982,24,DAMAC,False,AGT-01635
PF-0007254,PropertyFinder,2024-07-10,Downtown Dubai,Rent,Villa,1,1,5079,4363963,859.22,False,True,City,323,3006,128,Meraas,False,AGT-00116
PF-0007255,PropertyFinder,2024-12-12,Al Barsha,Rent,Townhouse,2,2,5412,319728,492.31,False,False,No View,233,2889,20,Other,True,AGT-00991
PF-0007256,Bayut,2024-03-27,Arabian Ranches,Rent,Apartment,2,2,3626,600474,1380.02,False,True,Sea,178,184,131,Emaar,True,AGT-04917
PF-0007257,PropertyFinder,2024-07-01,Dubai Marina,Rent,Apartment,1,1,5766,1597138,276.99,False,True,City,161,3032,111,Nakheel,True,AGT-02164
PF-0007258,Bayut,2024-02-14,Al Barsha,Sale,Apartment,2,2,4134,454811,916.81,False,True,City,345,3403,64,Sobha,True,AGT-00804
PF-0007259,PropertyFinder,2024-10-12,Dubai Creek Harbour,Sale,Apartment,2,2,2689,1787230,664.64,True,True,Garden,266,2571,6,DAMAC,True,AGT-04301
PF-0007260,PropertyFinder,2024-02-07,Mirdif,Sale,Apartment,3,3,5017,302582,502.6,False,True,Sea,316,4977,74,Emaar,True,AGT-00341
PF-0007261,PropertyFinder,2024-09-16,Dubai Marina,Sale,Townhouse,3,3,5447,178605,273.25,False,False,City,342,455,110,Emaar,True,AGT-02835
PF-0007262,PropertyFinder,2024-02-22,Business Bay,Sale,Villa,0,1,1605,1162908,724.55,False,False,City,303,4150,25,DAMAC,False,AGT-03946
PF-0007263,Bayut,2024-11-24,Sports City,Sale,Apartment,3,3,1515,131984,725.99,False,False,No View,42,1948,78,Nakheel,True,AGT-00279
PF-0007264,Dubizzle,2024-01-21,Emaar Beachfront,Sale,Villa,0,1,1999,2737699,1369.53,True,True,City,50,73,138,Independent,True,AGT-02244
PF-0007265,Bayut,2024-01-12,Emaar Beachfront,Sale,Apartment,1,1,4422,3543444,801.32,False,True,Garden,314,3840,146,Other,True,AGT-04857
PF-0007266,Bayut,2024-06-10,Town Square,Sale,Apartment,1,1,4570,1420983,310.94,False,True,Garden,315,2526,150,DAMAC,True,AGT-04793
PF-0007267,Bayut,2024-04-17,JVC,Sale,Villa,1,1,4285,125511,244.09,True,True,Pool,306,39,77,Independent,True,AGT-04898
PF-0007268,PropertyFinder,2024-08-07,Sports City,Rent,Apartment,4,4,637,111948,1464.52,True,True,Pool,149,4872,119,Other,False,AGT-00759
PF-0007269,PropertyFinder,2024-07-02,Dubai Hills Estate,Sale,Townhouse,3,3,2811,981710,2910.32,False,True,Garden,263,4783,86,Emaar,False,AGT-00237
PF-0007270,PropertyFinder,2024-03-20,DIFC,Sale,Studio,1,1,1568,5068320,3232.35,False,True,Garden,165,2019,44,Meraas,True,AGT-01558
PF-0007271,Bayut,2024-09-21,Sports City,Sale,Apartment,3,3,543,1113168,2050.03,True,True,No View,1,1621,32,Independent,True,AGT-00526
PF-0007272,PropertyFinder,2024-07-25,Dubai Hills Estate,Sale,Apartment,3,3,1547,5969639,3858.85,False,True,Pool,221,2169,8,Other,False,AGT-00923
PF-0007273,Bayut,2024-02-21,Al Barsha,Sale,Apartment,2,2,5824,3940709,676.63,False,True,Garden,342,3715,85,Independent,True,AGT-00413
PF-0007274,Dubizzle,2024-10-23,Arabian Ranches,Rent,Apartment,1,1,2215,5485248,2476.41,True,True,Pool,139,437,117,Meraas,False,AGT-00447
PF-0007275,PropertyFinder,2024-10-14,Arabian Ranches,Sale,Apartment,0,1,4470,3725968,833.55,True,True,City,236,1895,31,Independent,True,AGT-04115
PF-0007276,Bayut,2024-12-08,Mirdif,Rent,Villa,4,4,850,2160715,2542.02,True,True,City,134,608,10,Other,True,AGT-02093
PF-0007277,PropertyFinder,2024-07-06,Sports City,Rent,Apartment,3,3,3355,658409,196.25,False,True,No View,48,4074,55,DAMAC,True,AGT-03473
PF-0007278,Dubizzle,2024-04-11,Palm Jumeirah,Rent,Villa,2,2,1876,12283928,6547.94,True,False,Garden,243,4924,122,DAMAC,False,AGT-04327
PF-0007279,Dubizzle,2024-12-04,Dubai Hills Estate,Rent,Villa,1,1,4046,4696117,1160.68,True,True,Sea,299,4865,51,Independent,True,AGT-03796
PF-0007280,Bayut,2024-08-06,Dubai Hills Estate,Sale,Townhouse,0,1,1239,673411,4529.27,True,True,City,209,2747,135,Emaar,True,AGT-04812
PF-0007281,PropertyFinder,2024-09-11,Town Square,Sale,Apartment,1,1,3661,1094335,298.92,False,False,Sea,92,353,12,Meraas,False,AGT-00095
PF-0007282,PropertyFinder,2024-05-01,Town Square,Rent,Apartment,4,4,2688,1185050,440.87,False,True,Garden,335,1783,50,Sobha,True,AGT-04899
PF-0007283,Bayut,2024-11-01,DIFC,Sale,Apartment,1,1,4844,6012061,1241.14,False,True,No View,91,796,94,Emaar,True,AGT-01807
PF-0007284,Bayut,2024-08-20,Arabian Ranches,Rent,Villa,2,2,3400,5675168,1669.17,True,True,No View,24,4180,98,DAMAC,False,AGT-01119
PF-0007285,Bayut,2024-03-26,Downtown Dubai,Sale,Apartment,0,1,3669,535175,1215.53,True,True,City,317,2883,109,Emaar,True,AGT-03152
PF-0007286,PropertyFinder,2024-02-24,Dubai Marina,Sale,Studio,1,1,5925,154875,217.83,True,True,City,346,1837,5,Nakheel,True,AGT-01615
PF-0007287,Bayut,2024-11-29,Sports City,Sale,Villa,1,1,506,131448,2164.84,True,False,No View,214,46,88,Independent,False,AGT-03207
PF-0007288,PropertyFinder,2024-03-06,Dubai Hills Estate,Sale,Villa,2,2,4648,6380649,1372.77,True,False,No View,312,2078,28,Nakheel,True,AGT-01852
PF-0007289,PropertyFinder,2024-06-02,Mirdif,Sale,Apartment,3,3,749,2122208,2833.39,False,False,City,75,75,100,Other,False,AGT-00270
PF-0007290,Dubizzle,2024-09-18,Business Bay,Rent,Townhouse,1,1,4282,1632125,381.16,True,True,No View,30,369,17,Emaar,True,AGT-03825
PF-0007291,PropertyFinder,2024-08-27,Downtown Dubai,Rent,Apartment,2,2,3302,2454402,743.31,True,True,No View,243,3738,16,DAMAC,True,AGT-04178
PF-0007292,Bayut,2024-03-20,DIFC,Rent,Villa,2,2,2308,4234837,1834.85,False,True,No View,88,4640,21,Other,True,AGT-02441
PF-0007293,Dubizzle,2024-02-21,Sports City,Sale,Townhouse,2,2,5449,1101248,202.1,True,True,Sea,66,240,81,Nakheel,False,AGT-00623
PF-0007294,PropertyFinder,2024-05-15,Town Square,Sale,Penthouse,2,2,2970,198809,557.83,False,True,Garden,91,2939,102,Independent,True,AGT-01876
PF-0007295,PropertyFinder,2024-02-07,Downtown Dubai,Sale,Townhouse,3,3,1275,2805793,2200.62,True,True,Garden,261,4794,99,Nakheel,True,AGT-03911
PF-0007296,Dubizzle,2024-10-01,Palm Jumeirah,Sale,Apartment,2,2,1264,913368,6021.68,False,False,Sea,201,4917,100,Emaar,True,AGT-03654
PF-0007297,PropertyFinder,2024-07-13,JLT,Rent,Apartment,2,2,4104,719486,175.31,False,True,No View,156,4313,75,Sobha,True,AGT-04391
PF-0007298,Bayut,2024-03-11,Emaar Beachfront,Rent,Villa,3,3,3631,4644831,1279.22,True,False,Pool,306,2900,42,DAMAC,True,AGT-03832
PF-0007299,PropertyFinder,2024-01-23,Business Bay,Rent,Villa,0,1,2013,153456,635.27,True,False,City,263,3431,131,Emaar,True,AGT-04668
PF-0007300,PropertyFinder,2024-10-07,Dubai Creek Harbour,Sale,Apartment,3,3,1927,2749701,1426.93,True,False,City,21,1249,129,Nakheel,True,AGT-01281
PF-0007301,Bayut,2024-04-06,DIFC,Rent,Apartment,0,1,1921,5349487,2784.74,False,True,City,38,868,49,Nakheel,True,AGT-00810
PF-0007302,PropertyFinder,2024-08-14,Al Barsha,Sale,Townhouse,0,1,432,343300,6622.31,True,False,Garden,314,2340,143,DAMAC,True,AGT-03079
PF-0007303,Bayut,2024-03-16,Dubai Hills Estate,Sale,Townhouse,1,1,2323,832269,2985.61,True,True,Sea,281,4739,56,Independent,False,AGT-02504
PF-0007304,PropertyFinder,2024-05-19,Dubai Hills Estate,Sale,Villa,2,2,2525,7851484,3109.5,False,True,Pool,228,3882,63,Nakheel,True,AGT-02387
PF-0007305,PropertyFinder,2024-04-09,Business Bay,Rent,Townhouse,2,2,5864,152267,216.39,False,True,City,299,1702,75,Emaar,False,AGT-01805
PF-0007306,Bayut,2024-08-11,JLT,Rent,Apartment,3,3,3462,156874,377.61,False,True,No View,244,4792,64,Other,True,AGT-03869
PF-0007307,Bayut,2024-07-28,Dubai Creek Harbour,Sale,Apartment,3,3,4638,2091886,451.03,True,True,Garden,29,898,129,Sobha,True,AGT-03306
PF-0007308,Bayut,2024-08-14,Dubai Creek Harbour,Sale,Apartment,1,1,5683,3117405,548.55,True,True,No View,199,773,2,DAMAC,True,AGT-04180
PF-0007309,Bayut,2024-07-11,DIFC,Rent,Apartment,1,1,2058,3319586,1613.02,False,True,Sea,311,3668,5,Meraas,True,AGT-02232
PF-0007310,PropertyFinder,2024-05-15,Business Bay,Rent,Townhouse,1,1,1633,1240428,759.6,False,True,Sea,146,2047,12,Other,True,AGT-03740
PF-0007311,Dubizzle,2024-11-04,DIFC,Sale,Apartment,3,3,4825,564189,974.42,False,False,City,187,4977,112,Independent,True,AGT-02644
PF-0007312,Dubizzle,2024-06-08,DIFC,Sale,Apartment,1,1,2389,693958,2420.67,True,True,Sea,355,4452,65,Other,True,AGT-05000
PF-0007313,PropertyFinder,2024-08-20,Dubai Creek Harbour,Rent,Townhouse,1,1,535,2580621,4823.59,True,False,Sea,28,1031,120,Emaar,True,AGT-02808
PF-0007314,PropertyFinder,2024-07-02,Dubai Marina,Sale,Studio,4,4,5950,240512,336.85,False,True,Pool,271,1694,119,Sobha,True,AGT-04638
PF-0007315,PropertyFinder,2024-06-12,Emaar Beachfront,Sale,Penthouse,2,2,5152,530143,857.5,True,True,City,91,582,70,Independent,True,AGT-03166
PF-0007316,PropertyFinder,2024-10-05,Business Bay,Rent,Townhouse,1,1,1844,260791,1178.56,True,True,Sea,190,1202,57,Sobha,True,AGT-04398
PF-0007317,PropertyFinder,2024-12-10,Business Bay,Sale,Apartment,2,2,3331,138880,347.44,True,True,Garden,304,892,60,Emaar,True,AGT-01544
PF-0007318,Dubizzle,2024-07-17,Dubai Hills Estate,Sale,Apartment,1,1,3956,4178428,1056.23,False,False,Pool,132,627,68,Emaar,False,AGT-04023
PF-0007319,PropertyFinder,2024-11-27,DIFC,Sale,Apartment,1,1,5784,783256,1128.48,True,False,No View,297,2882,85,Meraas,True,AGT-04445
PF-0007320,PropertyFinder,2024-07-18,JLT,Rent,Apartment,1,1,651,121164,1551.01,False,False,Pool,338,1581,104,Nakheel,True,AGT-01855
PF-0007321,PropertyFinder,2024-12-08,Sports City,Sale,Apartment,2,2,5424,1232467,227.22,False,True,City,45,4651,67,Other,True,AGT-02157
