event_id,datetime,date,year,month,theme,source_domain,source_country,headline_sentiment,tone_score,goldstein_scale,num_mentions,num_sources,avg_tone,quad_class,is_real_estate_specific
GDELT-0009150,2022-02-16 20:05:00,2022-02-16,2022,2,UAE_REAL_ESTATE_MARKET,khaleejtimes.com,GLOBAL,Neutral,-0.57,8.9,4,16,-2.41,Verbal Cooperation,1
GDELT-0009151,2023-06-09 01:12:00,2023-06-09,2023,6,AFFORDABLE_HOUSING_UAE,zawya.com,AE,Negative,-5.91,9.3,98,3,-5.55,Material Cooperation,0
GDELT-0009152,2021-04-04 15:09:00,2021-04-04,2021,4,PROPTECH_UAE,propertyfinder.ae,AE,Negative,-6.08,9.7,121,16,-5.38,Verbal Cooperation,0
GDELT-0009153,2020-03-12 19:13:00,2020-03-12,2020,3,PROPTECH_UAE,cbre.ae,AE,Neutral,0.4,0.2,15,12,-0.05,Verbal Conflict,0
GDELT-0009154,2020-02-13 19:11:00,2020-02-13,2020,2,DUBAI_INFRASTRUCTURE,reuters.com,GLOBAL,Positive,5.93,-9.8,112,25,5.01,Verbal Cooperation,0
GDELT-0009155,2021-07-29 01:17:00,2021-07-29,2021,7,AFFORDABLE_HOUSING_UAE,dxbinteract.com,GLOBAL,Negative,-5.29,-8.8,52,8,-3.32,Verbal Cooperation,0
GDELT-0009156,2021-03-07 04:05:00,2021-03-07,2021,3,UAE_ECONOMY_GROWTH,propertymonitor.ae,AE,Neutral,-1.37,1.3,130,26,-3.33,Verbal Cooperation,0
GDELT-0009157,2020-09-01 09:12:00,2020-09-01,2020,9,DUBAI_RENTAL_MARKET,cbre.ae,AE,Neutral,1.72,8.2,97,12,1.4,Material Cooperation,1
GDELT-0009158,2021-08-14 05:39:00,2021-08-14,2021,8,REITS_UAE,arabianbusiness.com,AE,Positive,2.75,0.3,34,25,2.16,Material Cooperation,0
GDELT-0009159,2024-03-13 02:25:00,2024-03-13,2024,3,UAE_REAL_ESTATE_MARKET,reuters.com,GLOBAL,Neutral,-2.12,8.6,92,23,1.4,Verbal Cooperation,1
GDELT-0009160,2021-09-08 15:12:00,2021-09-08,2021,9,AFFORDABLE_HOUSING_UAE,zawya.com,AE,Positive,3.3,8.0,26,10,3.63,Material Conflict,0
GDELT-0009161,2022-05-29 10:09:00,2022-05-29,2022,5,AFFORDABLE_HOUSING_UAE,zawya.com,AE,Neutral,-0.75,-8.3,26,2,3.31,Material Conflict,0
GDELT-0009162,2024-02-25 16:44:00,2024-02-25,2024,2,UAE_REAL_ESTATE_MARKET,bloomberg.com,GLOBAL,Neutral,0.09,-3.1,37,1,-1.58,Verbal Conflict,1
GDELT-0009163,2022-02-25 08:18:00,2022-02-25,2022,2,UAE_PROPERTY_INVESTMENT,zawya.com,AE,Neutral,0.86,-4.0,103,7,-0.41,Verbal Conflict,1
GDELT-0009164,2024-12-13 00:42:00,2024-12-13,2024,12,AFFORDABLE_HOUSING_UAE,aljazeera.com,GLOBAL,Positive,4.63,2.9,72,18,7.59,Verbal Cooperation,0
GDELT-0009165,2023-01-21 01:50:00,2023-01-21,2023,1,UAE_CRYPTO_REGULATION,arabianbusiness.com,AE,Neutral,0.71,2.5,105,12,-2.57,Verbal Cooperation,0
GDELT-0009166,2023-07-24 04:42:00,2023-07-24,2023,7,DUBAI_PROPERTY_PRICES,thenationalnews.com,GLOBAL,Neutral,0.24,7.8,24,17,-0.62,Material Conflict,1
GDELT-0009167,2024-11-26 07:35:00,2024-11-26,2024,11,DUBAI_PROPERTY_PRICES,propertymonitor.ae,AE,Positive,3.65,5.6,85,18,5.85,Verbal Conflict,1
GDELT-0009168,2024-12-04 00:53:00,2024-12-04,2024,12,UAE_ECONOMY_GROWTH,arabianbusiness.com,AE,Neutral,0.12,0.2,51,16,3.65,Verbal Cooperation,0
GDELT-0009169,2024-09-18 00:59:00,2024-09-18,2024,9,UAE_ECONOMY_GROWTH,khaleejtimes.com,GLOBAL,Positive,3.59,-1.2,93,18,0.8,Verbal Cooperation,0
GDELT-0009170,2020-07-22 15:18:00,2020-07-22,2020,7,UAE_ECONOMY_GROWTH,bloomberg.com,GLOBAL,Positive,4.37,-1.4,11,18,4.43,Verbal Cooperation,0
GDELT-0009171,2023-02-03 09:29:00,2023-02-03,2023,2,UAE_REAL_ESTATE_MARKET,ft.com,GLOBAL,Positive,4.79,-9.5,56,28,3.28,Verbal Cooperation,1
GDELT-0009172,2024-09-26 23:34:00,2024-09-26,2024,9,EXPO2020_DUBAI,aljazeera.com,GLOBAL,Positive,5.54,1.2,70,10,3.71,Material Cooperation,0
GDELT-0009173,2022-12-07 14:24:00,2022-12-07,2022,12,REITS_UAE,bayut.com,GLOBAL,Positive,1.53,7.5,112,9,2.69,Verbal Cooperation,0
GDELT-0009174,2022-11-28 19:15:00,2022-11-28,2022,11,DUBAI_TOURISM,propertymonitor.ae,AE,Neutral,-0.45,-5.8,28,6,1.37,Material Conflict,0
GDELT-0009175,2023-07-06 02:09:00,2023-07-06,2023,7,DUBAI_PROPERTY_PRICES,arabianbusiness.com,AE,Negative,-4.39,-9.2,10,8,-3.18,Verbal Cooperation,1
GDELT-0009176,2020-09-24 09:51:00,2020-09-24,2020,9,DUBAI_RENTAL_MARKET,dxbinteract.com,GLOBAL,Positive,0.96,-4.9,126,16,3.63,Verbal Cooperation,1
GDELT-0009177,2021-12-14 19:36:00,2021-12-14,2021,12,PROPTECH_UAE,gulfnews.com,GLOBAL,Positive,6.04,-6.4,23,8,0.77,Verbal Cooperation,0
GDELT-0009178,2024-09-23 06:46:00,2024-09-23,2024,9,GOLDEN_VISA_UAE,gulfnews.com,GLOBAL,Positive,1.89,3.3,112,2,4.78,Verbal Conflict,0
GDELT-0009179,2024-04-21 16:17:00,2024-04-21,2024,4,EXPO2020_DUBAI,ft.com,GLOBAL,Neutral,-1.74,3.5,102,28,0.73,Material Cooperation,0
GDELT-0009180,2021-10-09 23:17:00,2021-10-09,2021,10,UAE_PROPERTY_INVESTMENT,arabianbusiness.com,AE,Positive,0.12,-0.5,60,21,4.43,Material Conflict,1
GDELT-0009181,2024-07-19 05:01:00,2024-07-19,2024,7,UAE_ECONOMY_GROWTH,bayut.com,GLOBAL,Negative,-5.0,-0.0,26,28,-3.58,Verbal Cooperation,0
GDELT-0009182,2021-08-09 18:28:00,2021-08-09,2021,8,AFFORDABLE_HOUSING_UAE,arabianbusiness.com,AE,Negative,-3.17,3.8,95,22,-4.74,Verbal Cooperation,0
GDELT-0009183,2022-01-24 10:52:00,2022-01-24,2022,1,REITS_UAE,zawya.com,AE,Positive,3.83,5.3,115,7,0.61,Verbal Cooperation,0
GDELT-0009184,2023-06-26 01:40:00,2023-06-26,2023,6,GOLDEN_VISA_UAE,khaleejtimes.com,GLOBAL,Negative,-1.48,-7.9,86,6,-1.48,Material Cooperation,0
GDELT-0009185,2022-10-19 02:16:00,2022-10-19,2022,10,DUBAI_LUXURY_REAL_ESTATE,reuters.com,GLOBAL,Neutral,2.34,1.8,105,25,-1.64,Material Cooperation,1
GDELT-0009186,2022-01-10 19:45:00,2022-01-10,2022,1,DUBAI_PROPERTY_PRICES,khaleejtimes.com,GLOBAL,Neutral,-0.33,2.3,112,27,1.16,Verbal Cooperation,1
GDELT-0009187,2021-07-20 06:01:00,2021-07-20,2021,7,EXPO2020_DUBAI,khaleejtimes.com,GLOBAL,Positive,2.9,5.7,55,30,1.57,Verbal Cooperation,0
GDELT-0009188,2022-02-05 04:36:00,2022-02-05,2022,2,UAE_FINTECH,cbre.ae,AE,Positive,2.47,-9.0,144,26,2.86,Verbal Conflict,0
GDELT-0009189,2024-03-12 20:20:00,2024-03-12,2024,3,REITS_UAE,zawya.com,AE,Positive,5.13,4.1,22,23,6.57,Material Cooperation,0
GDELT-0009190,2023-07-08 14:46:00,2023-07-08,2023,7,UAE_FINTECH,bloomberg.com,GLOBAL,Positive,5.41,-1.4,140,17,6.19,Verbal Cooperation,0
GDELT-0009191,2020-07-22 19:27:00,2020-07-22,2020,7,UAE_PROPERTY_INVESTMENT,ft.com,GLOBAL,Positive,7.18,-8.8,41,16,0.77,Verbal Conflict,1
GDELT-0009192,2022-07-04 13:01:00,2022-07-04,2022,7,DUBAI_RENTAL_MARKET,bloomberg.com,GLOBAL,Positive,3.13,-6.6,106,5,2.8,Verbal Cooperation,1
GDELT-0009193,2024-09-28 00:15:00,2024-09-28,2024,9,UAE_ECONOMY_GROWTH,propertyfinder.ae,AE,Positive,4.22,-2.9,131,10,3.07,Verbal Cooperation,0
GDELT-0009194,2022-08-21 12:54:00,2022-08-21,2022,8,UAE_MORTGAGE_MARKET,khaleejtimes.com,GLOBAL,Positive,1.85,2.0,81,4,0.76,Verbal Cooperation,0
GDELT-0009195,2021-12-16 04:31:00,2021-12-16,2021,12,UAE_MORTGAGE_MARKET,zawya.com,AE,Negative,-2.06,8.6,86,28,-3.38,Verbal Cooperation,0
GDELT-0009196,2024-10-30 20:17:00,2024-10-30,2024,10,ARAMCO_UAE_OIL,thenationalnews.com,GLOBAL,Neutral,-0.31,-8.9,55,17,1.23,Verbal Cooperation,0
GDELT-0009197,2023-04-16 04:06:00,2023-04-16,2023,4,OFFPLAN_SALES_UAE,propertyfinder.ae,AE,Negative,-6.09,-8.6,73,18,-2.14,Verbal Cooperation,0
GDELT-0009198,2023-04-16 14:39:00,2023-04-16,2023,4,DUBAI_INFRASTRUCTURE,ft.com,GLOBAL,Positive,4.56,-3.6,71,2,9.52,Verbal Cooperation,0
GDELT-0009199,2022-04-17 21:31:00,2022-04-17,2022,4,UAE_CRYPTO_REGULATION,gulfnews.com,GLOBAL,Positive,6.52,-0.2,97,1,4.97,Verbal Cooperation,0
GDELT-0009200,2021-05-17 10:05:00,2021-05-17,2021,5,DUBAI_LUXURY_REAL_ESTATE,thenationalnews.com,GLOBAL,Neutral,-2.19,-4.8,139,24,-0.93,Verbal Conflict,1
GDELT-0009201,2020-03-06 21:25:00,2020-03-06,2020,3,UAE_ECONOMY_GROWTH,bloomberg.com,GLOBAL,Positive,2.45,6.9,104,9,6.63,Verbal Cooperation,0
GDELT-0009202,2021-03-15 16:16:00,2021-03-15,2021,3,UAE_CRYPTO_REGULATION,cbre.ae,AE,Positive,1.67,5.1,111,27,5.04,Verbal Cooperation,0
GDELT-0009203,2021-07-23 08:03:00,2021-07-23,2021,7,OFFPLAN_SALES_UAE,arabianbusiness.com,AE,Neutral,-2.29,8.0,54,19,0.11,Verbal Cooperation,0
GDELT-0009204,2020-08-07 01:27:00,2020-08-07,2020,8,PROPTECH_UAE,propertyfinder.ae,AE,Neutral,-0.59,6.1,85,22,0.37,Verbal Cooperation,0
GDELT-0009205,2024-08-22 00:01:00,2024-08-22,2024,8,UAE_PROPERTY_INVESTMENT,bayut.com,GLOBAL,Negative,-3.83,-9.9,132,29,-6.92,Verbal Cooperation,1
GDELT-0009206,2020-01-29 08:22:00,2020-01-29,2020,1,UAE_CRYPTO_REGULATION,bayut.com,GLOBAL,Negative,-4.78,0.4,24,3,-4.01,Verbal Cooperation,0
GDELT-0009207,2020-01-25 15:14:00,2020-01-25,2020,1,DLD_TRANSACTIONS,dxbinteract.com,GLOBAL,Negative,-2.19,-3.9,95,28,-5.19,Verbal Conflict,1
GDELT-0009208,2024-11-29 17:00:00,2024-11-29,2024,11,DUBAI_TOURISM,propertyfinder.ae,AE,Negative,-3.16,-0.9,71,4,-1.27,Verbal Cooperation,0
GDELT-0009209,2023-03-04 13:13:00,2023-03-04,2023,3,DUBAI_INFRASTRUCTURE,bloomberg.com,GLOBAL,Neutral,-0.19,-0.8,50,19,-3.62,Verbal Cooperation,0
GDELT-0009210,2023-02-13 04:38:00,2023-02-13,2023,2,GOLDEN_VISA_UAE,reuters.com,GLOBAL,Negative,-1.39,4.3,145,27,-7.14,Verbal Cooperation,0
GDELT-0009211,2024-09-03 21:14:00,2024-09-03,2024,9,UAE_MORTGAGE_MARKET,khaleejtimes.com,GLOBAL,Positive,2.14,9.0,123,22,3.39,Verbal Conflict,0
GDELT-0009212,2020-09-29 12:40:00,2020-09-29,2020,9,DUBAI_RENTAL_MARKET,gulfnews.com,GLOBAL,Positive,3.76,-6.4,41,15,6.8,Verbal Cooperation,1
GDELT-0009213,2022-09-19 23:31:00,2022-09-19,2022,9,DUBAI_INFRASTRUCTURE,gulfnews.com,GLOBAL,Positive,1.05,8.7,42,13,3.11,Verbal Cooperation,0
GDELT-0009214,2024-05-03 07:01:00,2024-05-03,2024,5,UAE_PROPERTY_INVESTMENT,aljazeera.com,GLOBAL,Positive,4.18,7.9,23,19,3.33,Material Cooperation,1
GDELT-0009215,2020-08-28 18:59:00,2020-08-28,2020,8,UAE_CRYPTO_REGULATION,propertyfinder.ae,AE,Positive,4.09,6.6,136,5,1.27,Verbal Cooperation,0
GDELT-0009216,2024-10-10 21:55:00,2024-10-10,2024,10,AFFORDABLE_HOUSING_UAE,cbre.ae,AE,Positive,2.19,-2.8,24,4,1.98,Material Conflict,0
GDELT-0009217,2024-12-15 15:36:00,2024-12-15,2024,12,OFFPLAN_SALES_UAE,cnbc.com,GLOBAL,Positive,4.38,5.7,132,10,-1.17,Material Conflict,0
GDELT-0009218,2020-08-03 03:47:00,2020-08-03,2020,8,DUBAI_RENTAL_MARKET,zawya.com,AE,Negative,-5.52,3.5,62,21,-8.58,Verbal Cooperation,1
GDELT-0009219,2024-08-06 16:11:00,2024-08-06,2024,8,UAE_ECONOMY_GROWTH,ft.com,GLOBAL,Positive,1.74,-3.9,11,10,2.77,Material Cooperation,0
GDELT-0009220,2023-04-14 09:53:00,2023-04-14,2023,4,UAE_REAL_ESTATE_MARKET,bayut.com,GLOBAL,Negative,-3.67,7.9,89,23,-2.24,Verbal Cooperation,1
GDELT-0009221,2021-10-24 16:13:00,2021-10-24,2021,10,DUBAI_TOURISM,propertyfinder.ae,AE,Neutral,-0.08,4.6,66,8,3.09,Verbal Conflict,0
GDELT-0009222,2021-02-14 17:38:00,2021-02-14,2021,2,GOLDEN_VISA_UAE,arabianbusiness.com,AE,Neutral,-1.79,-4.3,120,2,1.01,Verbal Cooperation,0
GDELT-0009223,2020-12-04 10:07:00,2020-12-04,2020,12,ARAMCO_UAE_OIL,reuters.com,GLOBAL,Neutral,0.33,7.1,92,27,1.01,Material Cooperation,0
GDELT-0009224,2021-04-25 19:06:00,2021-04-25,2021,4,PROPTECH_UAE,gulfnews.com,GLOBAL,Neutral,0.88,-9.4,32,28,-2.02,Verbal Cooperation,0
GDELT-0009225,2024-09-13 19:37:00,2024-09-13,2024,9,DUBAI_LUXURY_REAL_ESTATE,aljazeera.com,GLOBAL,Neutral,-1.43,1.8,133,20,-0.45,Material Conflict,1
GDELT-0009226,2023-10-23 01:38:00,2023-10-23,2023,10,GOLDEN_VISA_UAE,khaleejtimes.com,GLOBAL,Neutral,1.54,-10.0,127,26,0.05,Verbal Conflict,0
GDELT-0009227,2021-12-24 07:16:00,2021-12-24,2021,12,UAE_CRYPTO_REGULATION,zawya.com,AE,Positive,1.56,-4.7,32,9,5.69,Verbal Conflict,0
GDELT-0009228,2023-07-15 15:21:00,2023-07-15,2023,7,AFFORDABLE_HOUSING_UAE,arabianbusiness.com,AE,Neutral,1.4,-3.9,80,16,-2.09,Verbal Conflict,0
GDELT-0009229,2023-05-06 00:42:00,2023-05-06,2023,5,DUBAI_LUXURY_REAL_ESTATE,ft.com,GLOBAL,Positive,0.46,6.3,112,15,3.23,Material Cooperation,1
GDELT-0009230,2021-06-06 04:04:00,2021-06-06,2021,6,UAE_REAL_ESTATE_MARKET,khaleejtimes.com,GLOBAL,Positive,1.89,-6.0,112,30,0.68,Material Cooperation,1
GDELT-0009231,2022-11-20 15:42:00,2022-11-20,2022,11,DLD_TRANSACTIONS,ft.com,GLOBAL,Negative,-2.5,-5.0,65,14,-3.5,Material Cooperation,1
GDELT-0009232,2022-11-12 18:28:00,2022-11-12,2022,11,DUBAI_LUXURY_REAL_ESTATE,thenationalnews.com,GLOBAL,Positive,2.92,-4.7,118,24,2.49,Verbal Conflict,1
GDELT-0009233,2023-05-04 11:31:00,2023-05-04,2023,5,AFFORDABLE_HOUSING_UAE,zawya.com,AE,Positive,7.27,-8.1,40,19,5.15,Material Cooperation,0
GDELT-0009234,2022-02-23 08:17:00,2022-02-23,2022,2,UAE_MORTGAGE_MARKET,aljazeera.com,GLOBAL,Positive,2.8,7.9,36,10,5.2,Material Cooperation,0
GDELT-0009235,2022-06-25 05:32:00,2022-06-25,2022,6,DLD_TRANSACTIONS,gulfnews.com,GLOBAL,Positive,3.5,2.9,111,12,2.46,Verbal Cooperation,1
GDELT-0009236,2023-08-02 19:27:00,2023-08-02,2023,8,UAE_ECONOMY_GROWTH,bayut.com,GLOBAL,Positive,4.43,7.6,26,13,2.46,Verbal Cooperation,0
GDELT-0009237,2024-07-15 09:22:00,2024-07-15,2024,7,DUBAI_INFRASTRUCTURE,cbre.ae,AE,Neutral,0.79,-4.4,50,4,-0.61,Verbal Conflict,0
GDELT-0009238,2021-01-20 14:53:00,2021-01-20,2021,1,UAE_PROPERTY_INVESTMENT,propertyfinder.ae,AE,Positive,3.65,7.7,74,16,2.01,Verbal Cooperation,1
GDELT-0009239,2021-09-16 04:47:00,2021-09-16,2021,9,UAE_MORTGAGE_MARKET,khaleejtimes.com,GLOBAL,Positive,2.56,6.8,76,26,4.14,Material Cooperation,0
GDELT-0009240,2022-08-07 00:08:00,2022-08-07,2022,8,DUBAI_RENTAL_MARKET,thenationalnews.com,GLOBAL,Negative,-3.32,-7.4,33,4,-4.14,Verbal Conflict,1
GDELT-0009241,2024-12-07 09:55:00,2024-12-07,2024,12,UAE_CRYPTO_REGULATION,cnbc.com,GLOBAL,Neutral,-0.07,-7.2,26,17,4.65,Verbal Conflict,0
GDELT-0009242,2020-04-05 22:30:00,2020-04-05,2020,4,DUBAI_RENTAL_MARKET,propertymonitor.ae,AE,Positive,3.09,-5.3,6,23,4.31,Verbal Cooperation,1
GDELT-0009243,2020-04-18 03:13:00,2020-04-18,2020,4,DUBAI_INFRASTRUCTURE,gulfnews.com,GLOBAL,Neutral,-0.06,1.8,72,25,-2.78,Verbal Cooperation,0
GDELT-0009244,2023-12-03 11:10:00,2023-12-03,2023,12,AFFORDABLE_HOUSING_UAE,bayut.com,GLOBAL,Neutral,2.23,6.9,143,30,2.02,Material Conflict,0
GDELT-0009245,2024-07-19 08:37:00,2024-07-19,2024,7,DUBAI_INFRASTRUCTURE,propertyfinder.ae,AE,Neutral,-0.61,-5.6,118,15,-1.31,Verbal Cooperation,0
GDELT-0009246,2023-04-14 05:55:00,2023-04-14,2023,4,SUSTAINABLE_BUILDINGS_UAE,thenationalnews.com,GLOBAL,Positive,0.8,-1.7,150,2,4.54,Verbal Cooperation,0
GDELT-0009247,2022-09-21 01:18:00,2022-09-21,2022,9,DUBAI_INFRASTRUCTURE,dxbinteract.com,GLOBAL,Negative,-1.75,-6.2,33,6,-5.35,Verbal Cooperation,0
GDELT-0009248,2020-02-27 06:49:00,2020-02-27,2020,2,PROPTECH_UAE,aljazeera.com,GLOBAL,Neutral,-1.58,-2.4,88,6,-1.2,Material Cooperation,0
GDELT-0009249,2024-01-09 16:17:00,2024-01-09,2024,1,DUBAI_TOURISM,cnbc.com,GLOBAL,Neutral,0.51,1.6,122,1,-1.19,Material Cooperation,0
GDELT-0009250,2022-07-23 07:10:00,2022-07-23,2022,7,OFFPLAN_SALES_UAE,bloomberg.com,GLOBAL,Negative,-6.42,-5.7,90,21,-1.45,Verbal Cooperation,0
GDELT-0009251,2021-08-05 23:26:00,2021-08-05,2021,8,GOLDEN_VISA_UAE,cnbc.com,GLOBAL,Neutral,2.09,-8.6,81,29,4.49,Material Cooperation,0
GDELT-0009252,2024-02-26 08:08:00,2024-02-26,2024,2,DUBAI_LUXURY_REAL_ESTATE,aljazeera.com,GLOBAL,Positive,2.29,-1.5,119,23,4.27,Material Cooperation,1
GDELT-0009253,2024-03-12 05:52:00,2024-03-12,2024,3,UAE_PROPERTY_INVESTMENT,aljazeera.com,GLOBAL,Positive,7.36,-5.4,11,13,4.81,Material Cooperation,1
GDELT-0009254,2020-11-06 09:12:00,2020-11-06,2020,11,PROPTECH_UAE,reuters.com,GLOBAL,Positive,2.17,-7.9,97,27,5.02,Verbal Cooperation,0
GDELT-0009255,2020-06-04 00:44:00,2020-06-04,2020,6,UAE_REAL_ESTATE_MARKET,arabianbusiness.com,AE,Neutral,1.12,-5.5,2,3,-0.72,Verbal Conflict,1
GDELT-0009256,2021-08-11 12:32:00,2021-08-11,2021,8,ARAMCO_UAE_OIL,propertymonitor.ae,AE,Positive,3.99,3.8,149,22,3.04,Verbal Conflict,0
GDELT-0009257,2020-08-29 15:56:00,2020-08-29,2020,8,UAE_MORTGAGE_MARKET,bayut.com,GLOBAL,Neutral,0.81,8.6,112,6,-0.63,Material Cooperation,0
GDELT-0009258,2023-12-23 21:46:00,2023-12-23,2023,12,AFFORDABLE_HOUSING_UAE,arabianbusiness.com,AE,Positive,6.87,1.2,123,14,2.7,Material Conflict,0
GDELT-0009259,2023-04-03 13:48:00,2023-04-03,2023,4,EXPO2020_DUBAI,bloomberg.com,GLOBAL,Negative,-1.25,0.3,122,8,-3.69,Verbal Cooperation,0
GDELT-0009260,2022-03-06 01:16:00,2022-03-06,2022,3,DUBAI_TOURISM,gulfnews.com,GLOBAL,Positive,4.32,4.1,111,23,6.22,Verbal Conflict,0
GDELT-0009261,2022-12-15 05:48:00,2022-12-15,2022,12,UAE_CRYPTO_REGULATION,reuters.com,GLOBAL,Positive,2.26,3.6,131,24,0.86,Material Cooperation,0
GDELT-0009262,2023-07-26 04:09:00,2023-07-26,2023,7,SUSTAINABLE_BUILDINGS_UAE,bloomberg.com,GLOBAL,Neutral,-0.96,3.7,108,19,-1.44,Material Cooperation,0
GDELT-0009263,2024-12-14 05:37:00,2024-12-14,2024,12,ARAMCO_UAE_OIL,aljazeera.com,GLOBAL,Neutral,0.26,9.9,73,22,-0.67,Verbal Cooperation,0
GDELT-0009264,2023-06-05 02:33:00,2023-06-05,2023,6,UAE_REAL_ESTATE_MARKET,thenationalnews.com,GLOBAL,Neutral,-0.68,-9.1,13,17,-1.65,Verbal Conflict,1
GDELT-0009265,2022-07-04 02:35:00,2022-07-04,2022,7,DUBAI_TOURISM,bloomberg.com,GLOBAL,Negative,-4.56,-5.8,141,16,-4.97,Verbal Cooperation,0
GDELT-0009266,2020-11-25 17:35:00,2020-11-25,2020,11,REITS_UAE,dxbinteract.com,GLOBAL,Neutral,-1.89,-7.3,4,1,0.98,Verbal Cooperation,0
GDELT-0009267,2021-12-01 21:22:00,2021-12-01,2021,12,OFFPLAN_SALES_UAE,bayut.com,GLOBAL,Positive,0.94,3.4,6,12,5.44,Verbal Cooperation,0
GDELT-0009268,2021-03-25 13:06:00,2021-03-25,2021,3,UAE_PROPERTY_INVESTMENT,khaleejtimes.com,GLOBAL,Positive,3.21,2.1,43,30,3.32,Material Cooperation,1
GDELT-0009269,2020-05-26 12:21:00,2020-05-26,2020,5,EXPO2020_DUBAI,aljazeera.com,GLOBAL,Negative,-5.14,2.3,115,1,-3.2,Verbal Conflict,0
GDELT-0009270,2023-10-18 00:47:00,2023-10-18,2023,10,ARAMCO_UAE_OIL,arabianbusiness.com,AE,Negative,-4.83,-8.9,116,1,-4.37,Verbal Conflict,0
GDELT-0009271,2022-07-14 11:01:00,2022-07-14,2022,7,UAE_ECONOMY_GROWTH,cbre.ae,AE,Neutral,-1.58,6.8,63,27,-1.57,Verbal Cooperation,0
GDELT-0009272,2024-11-07 11:07:00,2024-11-07,2024,11,PROPTECH_UAE,khaleejtimes.com,GLOBAL,Positive,3.17,-2.2,117,14,4.96,Verbal Cooperation,0
GDELT-0009273,2021-05-14 06:14:00,2021-05-14,2021,5,UAE_ECONOMY_GROWTH,reuters.com,GLOBAL,Negative,-4.39,5.2,62,10,-2.01,Verbal Conflict,0
GDELT-0009274,2024-03-30 04:09:00,2024-03-30,2024,3,UAE_CRYPTO_REGULATION,dxbinteract.com,GLOBAL,Positive,3.03,7.1,37,16,4.18,Verbal Cooperation,0
GDELT-0009275,2023-04-24 15:43:00,2023-04-24,2023,4,OFFPLAN_SALES_UAE,ft.com,GLOBAL,Neutral,1.04,-8.5,32,20,0.48,Verbal Conflict,0
GDELT-0009276,2021-12-26 17:17:00,2021-12-26,2021,12,DUBAI_PROPERTY_PRICES,aljazeera.com,GLOBAL,Positive,0.16,-0.6,104,29,2.41,Verbal Conflict,1
GDELT-0009277,2023-02-20 15:40:00,2023-02-20,2023,2,UAE_PROPERTY_INVESTMENT,bloomberg.com,GLOBAL,Positive,2.86,9.9,144,6,4.74,Verbal Cooperation,1
GDELT-0009278,2021-06-22 04:13:00,2021-06-22,2021,6,UAE_MORTGAGE_MARKET,propertyfinder.ae,AE,Positive,2.46,-9.6,98,13,2.34,Verbal Cooperation,0
GDELT-0009279,2023-05-25 06:52:00,2023-05-25,2023,5,ARAMCO_UAE_OIL,arabianbusiness.com,AE,Positive,5.53,-9.2,133,9,3.16,Material Cooperation,0
GDELT-0009280,2022-11-16 22:17:00,2022-11-16,2022,11,DUBAI_INFRASTRUCTURE,reuters.com,GLOBAL,Positive,4.82,2.4,30,10,5.24,Verbal Cooperation,0
GDELT-0009281,2021-08-29 02:10:00,2021-08-29,2021,8,UAE_REAL_ESTATE_MARKET,bloomberg.com,GLOBAL,Neutral,-2.23,9.3,118,8,-3.38,Material Cooperation,1
GDELT-0009282,2021-11-14 16:44:00,2021-11-14,2021,11,REITS_UAE,dxbinteract.com,GLOBAL,Neutral,-0.33,6.2,129,18,-0.59,Material Cooperation,0
GDELT-0009283,2023-11-21 08:38:00,2023-11-21,2023,11,REITS_UAE,khaleejtimes.com,GLOBAL,Positive,1.7,2.8,122,19,2.63,Verbal Conflict,0
GDELT-0009284,2024-09-23 20:33:00,2024-09-23,2024,9,UAE_ECONOMY_GROWTH,aljazeera.com,GLOBAL,Positive,5.33,-5.3,10,9,3.51,Verbal Cooperation,0
GDELT-0009285,2024-12-05 09:56:00,2024-12-05,2024,12,UAE_ECONOMY_GROWTH,propertymonitor.ae,AE,Positive,6.34,-4.5,139,9,1.89,Verbal Cooperation,0
GDELT-0009286,2024-10-14 17:26:00,2024-10-14,2024,10,DUBAI_RENTAL_MARKET,bloomberg.com,GLOBAL,Positive,1.97,-7.0,24,12,4.26,Verbal Cooperation,1
GDELT-0009287,2024-09-23 16:58:00,2024-09-23,2024,9,OFFPLAN_SALES_UAE,aljazeera.com,GLOBAL,Neutral,-0.19,2.7,97,2,-2.44,Material Conflict,0
GDELT-0009288,2020-02-17 01:05:00,2020-02-17,2020,2,DUBAI_PROPERTY_PRICES,bayut.com,GLOBAL,Positive,2.55,-3.1,46,13,5.09,Material Cooperation,1
GDELT-0009289,2023-05-24 19:54:00,2023-05-24,2023,5,SUSTAINABLE_BUILDINGS_UAE,aljazeera.com,GLOBAL,Negative,-1.97,9.8,68,24,-1.84,Verbal Cooperation,0
GDELT-0009290,2021-03-14 06:56:00,2021-03-14,2021,3,DUBAI_PROPERTY_PRICES,khaleejtimes.com,GLOBAL,Neutral,1.17,-7.9,46,12,-1.38,Verbal Cooperation,1
GDELT-0009291,2023-12-01 13:42:00,2023-12-01,2023,12,ARAMCO_UAE_OIL,cbre.ae,AE,Positive,2.52,-4.1,82,6,7.35,Material Cooperation,0
GDELT-0009292,2020-09-22 16:53:00,2020-09-22,2020,9,DUBAI_PROPERTY_PRICES,khaleejtimes.com,GLOBAL,Positive,2.04,9.5,107,23,3.91,Material Cooperation,1
