record_id,report_date,year,month,quarter,developer_id,developer_name,total_bookings_units,total_booking_value_aed,revenue_recognized_aed,cost_of_goods_sold_aed,gross_profit_aed,gross_margin_pct,operating_expenses_aed,ebitda_aed,ebitda_margin_pct,collections_aed,collection_rate_pct,escrow_balance_aed,receivables_aed,cancellations_units,cancellation_rate_pct,construction_spend_aed,land_cost_aed,marketing_spend_aed,avg_selling_price_aed,units_handed_over,dld_fees_collected_aed
FIN000499,2021-01-01,2021,1,Q1,DEV0019,Dubai Properties,72,187023744,155679264,102373390,53305873,34.24,21807356,31498517,20.23,110594351,71.04,24446056,27694475,6,8.33,76493927,13498591,4912925,2597552,13,6227170
FIN000500,2021-01-01,2021,1,Q1,DEV0020,Meydan Group,75,200510400,164998607,112543395,52455211,31.79,24531339,27923872,16.92,129792079,78.66,35982542,22014283,4,5.33,87131516,18291976,7551526,2673472,6,6599944
FIN000501,2021-02-01,2021,2,Q1,DEV0001,Emaar Properties,85,125611385,106507352,71500297,35007054,32.87,12984578,22022476,20.68,64018849,60.11,24624471,13104033,7,8.24,50495012,13797817,4699259,1477781,28,4260294
FIN000502,2021-02-01,2021,2,Q1,DEV0002,DAMAC Properties,54,114474600,96837581,60112130,36725450,37.92,12075597,24649853,25.45,74810685,77.25,18557390,22335650,4,7.41,44542096,8631408,2462484,2119900,47,3873503
FIN000503,2021-02-01,2021,2,Q1,DEV0003,Aldar Properties,83,194891304,157032782,103359316,53673465,34.18,26869733,26803732,17.07,111438711,70.97,38928022,18667233,4,4.82,83546807,24607797,6193443,2348088,60,6281311
FIN000504,2021-02-01,2021,2,Q1,DEV0004,Nakheel,100,244016200,223998958,132022224,91976733,41.06,36458420,55518313,24.79,165717055,73.98,47754644,46954697,4,4.0,97618161,30721863,5238989,2440162,24,8959958
FIN000505,2021-02-01,2021,2,Q1,DEV0005,Meraas,74,169525564,155759080,89480889,66278190,42.55,15624302,50653888,32.52,118536775,76.1,31244776,33566237,8,10.81,76058951,23468882,3707378,2290886,29,6230363
FIN000506,2021-02-01,2021,2,Q1,DEV0006,Sobha Realty,78,123749964,115580379,75076871,40503507,35.04,12524016,27979491,24.21,95316699,82.47,33754892,12057853,6,7.69,60773388,15392451,2888160,1586538,21,4623215
FIN000507,2021-02-01,2021,2,Q1,DEV0007,Azizi Developments,57,83254941,75395651,52695930,22699720,30.11,11961268,10738452,14.24,59918567,79.47,16178046,11370140,2,3.51,41485103,8538543,3461743,1460613,1,3015826
FIN000508,2021-02-01,2021,2,Q1,DEV0008,Danube Properties,43,59862149,50274090,35892292,14381797,28.61,5031190,9350607,18.6,30248278,60.17,12216642,12291879,3,6.98,29527707,9139820,2939655,1392143,21,2010963
FIN000509,2021-02-01,2021,2,Q1,DEV0009,Binghatti,24,38751648,33897492,21547302,12350189,36.43,5120994,7229195,21.33,21138662,62.36,9933172,4796348,1,4.17,18866724,6696695,1083923,1614652,19,1355899
FIN000510,2021-02-01,2021,2,Q1,DEV0010,Ellington Properties,48,90321744,72838661,45910852,26927808,36.97,11115356,15812452,21.71,54838790,75.29,12058501,11106501,4,8.33,38991632,7168134,3539449,1881703,86,2913546
FIN000511,2021-02-01,2021,2,Q1,DEV0011,RAK Properties,35,65376990,52885810,34800324,18085485,34.2,5603176,12482309,23.6,38063301,71.97,10375123,5430802,2,5.71,29321706,7076382,1424812,1867914,18,2115432
FIN000512,2021-02-01,2021,2,Q1,DEV0012,Tiger Properties,49,60665724,51504461,34568720,16935740,32.88,7126260,9809480,19.05,35220726,68.38,8411251,8429078,4,8.16,27694196,4962279,3015574,1238076,40,2060178
FIN000513,2021-02-01,2021,2,Q1,DEV0013,Imtiaz Developments,54,83370546,66827420,45882598,20944821,31.34,8135804,12809017,19.17,40943114,61.27,17344301,7200728,5,9.26,34470130,13055219,2695409,1543899,79,2673096
FIN000514,2021-02-01,2021,2,Q1,DEV0014,Select Group,58,79782132,74524028,51516066,23007961,30.87,10111852,12896109,17.3,49900430,66.96,11716535,15506286,5,8.62,38190807,11674224,2500415,1375554,11,2980961
FIN000515,2021-02-01,2021,2,Q1,DEV0015,Reportage Properties,0,0,0,0,0,29.26,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,921165,17,0
FIN000516,2021-02-01,2021,2,Q1,DEV0016,Samana Developers,0,0,0,0,0,28.25,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1037859,18,0
FIN000517,2021-02-01,2021,2,Q1,DEV0017,Object 1,19,24586665,20115328,11089572,9025755,44.87,2198619,6827136,33.94,16793368,83.49,4461240,3871150,0,0.0,8244694,1816245,991667,1294035,25,804613
FIN000518,2021-02-01,2021,2,Q1,DEV0018,Majid Al Futtaim,77,198776732,159864608,108399991,51464616,32.19,19367880,32096736,20.08,97587031,61.04,40924779,33244212,5,6.49,85118990,15581250,4385610,2581516,5,6394584
FIN000519,2021-02-01,2021,2,Q1,DEV0019,Dubai Properties,63,136916010,119780483,68947356,50833126,42.44,18574796,32258330,26.93,84465091,70.52,21436701,25064821,4,6.35,56970295,22336292,2604717,2173270,8,4791219
FIN000520,2021-02-01,2021,2,Q1,DEV0020,Meydan Group,85,197393630,182691988,106415741,76276246,41.75,28754301,47521945,26.01,155281259,85.0,31891318,38701266,5,5.88,80430026,23611183,10077160,2322278,27,7307679
FIN000521,2021-03-01,2021,3,Q1,DEV0001,Emaar Properties,58,140272130,123409746,87295797,36113948,29.26,17150777,18963171,15.37,103443437,83.82,27281700,22900521,4,6.9,68727063,14255633,3120173,2418485,23,4936389
FIN000522,2021-03-01,2021,3,Q1,DEV0002,DAMAC Properties,86,168048816,155420740,102247635,53173104,34.21,23308067,29865037,19.22,99631674,64.1,29874988,22976725,6,6.98,77288667,13587545,4104674,1954056,10,6216829
FIN000523,2021-03-01,2021,3,Q1,DEV0003,Aldar Properties,76,120399732,96819910,60019503,36800406,38.01,12416700,24383706,25.18,76235033,78.74,25034068,17079090,8,10.53,51089062,8192387,2667425,1584207,10,3872796
FIN000524,2021-03-01,2021,3,Q1,DEV0004,Nakheel,69,157544802,131875644,73963430,57912213,43.91,21400840,36511373,27.69,109380494,82.94,33068081,18971385,3,4.35,60515685,17766676,4353141,2283258,37,5275025
FIN000525,2021-03-01,2021,3,Q1,DEV0005,Meraas,68,144824768,128456836,75733290,52723545,41.04,13034786,39688759,30.9,99423537,77.4,27029573,21210301,5,7.35,57456743,16819175,3830994,2129776,6,5138273
FIN000526,2021-03-01,2021,3,Q1,DEV0006,Sobha Realty,53,135456022,127810853,84590110,43220742,33.82,18473390,24747352,19.36,102565262,80.25,26239698,21457764,3,5.66,67336749,10470058,4274579,2555774,48,5112434
FIN000527,2021-03-01,2021,3,Q1,DEV0007,Azizi Developments,35,46809980,38287557,26955277,11332279,29.6,5855506,5476773,14.3,30206404,78.89,7197397,4365788,3,8.57,22958837,5914135,980836,1337428,2,1531502
FIN000528,2021-03-01,2021,3,Q1,DEV0008,Danube Properties,9,15282405,13414812,8715204,4699607,35.03,2414345,2285262,17.04,10857213,80.93,2512488,1713062,0,0.0,7598185,2412808,558980,1698045,23,536592
FIN000529,2021-03-01,2021,3,Q1,DEV0009,Binghatti,34,52811316,48267647,29506835,18760811,38.87,7106129,11654682,24.15,39934422,82.74,13077666,7091612,1,2.94,24707242,9059195,2058468,1553274,70,1930705
FIN000530,2021-03-01,2021,3,Q1,DEV0010,Ellington Properties,19,30754673,24707445,15397948,9309496,37.68,4200561,5108935,20.68,15366001,62.19,4968478,6021891,1,5.26,11845371,4865970,1082918,1618667,26,988297
FIN000531,2021-03-01,2021,3,Q1,DEV0011,RAK Properties,27,26442342,21607914,12869762,8738151,40.44,2708657,6029494,27.9,17759493,82.19,5175242,3316068,2,7.41,9942325,3739675,1232656,979346,37,864316
FIN000532,2021-03-01,2021,3,Q1,DEV0012,Tiger Properties,49,60284455,55888992,37999710,17889281,32.01,8918251,8971030,16.05,34156826,61.12,9045305,9216887,4,8.16,27621331,6360359,2301809,1230295,31,2235559
FIN000533,2021-03-01,2021,3,Q1,DEV0013,Imtiaz Developments,51,91334115,84784646,49404802,35379843,41.73,13865203,21514640,25.38,59021970,69.61,15725173,11720584,2,3.92,41645679,10985067,3875822,1790865,8,3391385
FIN000534,2021-03-01,2021,3,Q1,DEV0014,Select Group,59,88316215,75493884,44795431,30698452,40.66,13142363,17556089,23.25,45859607,60.75,22288783,8008031,3,5.08,39078787,8084271,3764616,1496885,14,3019755
FIN000535,2021-03-01,2021,3,Q1,DEV0015,Reportage Properties,-6,-4553118,-4288541,-3027442,-1261098,29.41,-580301,-680797,-68079700.0,-2968521,-296852100.0,-1121074,-1038905,0,0.0,-2251530,-434287,-148572,758853,9,-171541
FIN000536,2021-03-01,2021,3,Q1,DEV0016,Samana Developers,13,8533018,7350693,4327713,3022979,41.13,1027223,1995756,27.15,4983135,67.79,2143234,1297298,0,0.0,3412032,618122,321529,656386,22,294027
FIN000537,2021-03-01,2021,3,Q1,DEV0017,Object 1,30,27402090,25929243,14914726,11014516,42.48,3642708,7371808,28.43,21223561,81.85,5321305,6144658,2,6.67,10588140,2099924,1509471,913403,1,1037169
FIN000538,2021-03-01,2021,3,Q1,DEV0018,Majid Al Futtaim,85,185138330,167104943,93300780,73804162,44.17,26107570,47696592,28.54,115596310,69.18,36491405,23461475,6,7.06,80395974,16162367,6109072,2178098,25,6684197
FIN000539,2021-03-01,2021,3,Q1,DEV0019,Dubai Properties,60,125651340,115890079,68732800,47157278,40.69,14710976,32446302,28.0,86861578,74.95,18046822,16138799,3,5.0,58517822,20048577,2404686,2094189,28,4635603
FIN000540,2021-03-01,2021,3,Q1,DEV0020,Meydan Group,59,126252035,108305735,76334094,31971640,29.52,14366566,17605074,16.25,75244714,69.47,20202779,17827825,5,8.47,64499257,13130686,5024283,2139865,11,4332229
FIN000541,2021-04-01,2021,4,Q2,DEV0001,Emaar Properties,74,179409670,164103174,100334348,63768825,38.86,16842640,46926185,28.6,134476322,81.95,37059079,34829627,6,8.11,90079495,14580165,3631111,2424455,3,6564126
FIN000542,2021-04-01,2021,4,Q2,DEV0002,DAMAC Properties,88,250416760,210555140,119388915,91166224,43.3,32446971,58719253,27.89,130788416,62.12,32137282,24258504,7,7.95,106014677,23406627,5664067,2845645,37,8422205
FIN000543,2021-04-01,2021,4,Q2,DEV0003,Aldar Properties,66,174396354,154406709,89364281,65042427,42.12,20699619,44342808,28.72,114579846,74.21,41847286,24516405,5,7.58,71499979,18776727,6680284,2642369,61,6176268
FIN000544,2021-04-01,2021,4,Q2,DEV0004,Nakheel,70,203105070,187976323,104391605,83584717,44.47,21141206,62443511,33.22,115815029,61.61,45893566,40362319,5,7.14,88752850,36166601,7499337,2901501,45,7519052
FIN000545,2021-04-01,2021,4,Q2,DEV0005,Meraas,75,196253250,160312826,101852738,58460087,36.47,23270384,35189703,21.95,119380263,74.47,46064384,21076142,5,6.67,72579241,19984377,7500492,2616710,2,6412513
FIN000546,2021-04-01,2021,4,Q2,DEV0006,Sobha Realty,69,146299596,136981320,79583315,57398004,41.9,16821109,40576895,29.62,112070754,81.81,33446399,30393190,5,7.25,69806086,22301017,3478474,2120284,79,5479252
FIN000547,2021-04-01,2021,4,Q2,DEV0007,Azizi Developments,51,62683182,52649744,33316115,19333628,36.72,6386054,12947574,24.59,41320762,78.48,8654351,12585465,5,9.8,29282660,5032941,1575436,1229082,13,2105989
FIN000548,2021-04-01,2021,4,Q2,DEV0008,Danube Properties,16,25156480,23076825,13041044,10035780,43.49,4151624,5884156,25.5,16486993,71.44,4779274,3259878,1,6.25,10975386,3728520,550851,1572280,39,923073
FIN000549,2021-04-01,2021,4,Q2,DEV0009,Binghatti,22,35565200,32807204,21654827,11152376,33.99,3524877,7627499,23.25,25901039,78.95,6120678,7680884,2,9.09,17177296,3870351,1858227,1616600,8,1312288
FIN000550,2021-04-01,2021,4,Q2,DEV0010,Ellington Properties,31,39000294,35549522,21224587,14324934,40.3,6087645,8237289,23.17,23019619,64.75,6412329,6088705,1,3.23,17301833,3641314,1370857,1258074,25,1421980
FIN000551,2021-04-01,2021,4,Q2,DEV0011,RAK Properties,42,71903160,62085587,44625825,17459761,28.12,7431984,10027777,16.15,42166002,67.92,10606231,10603201,2,4.76,34174569,8080999,2772219,1711980,10,2483423
FIN000552,2021-04-01,2021,4,Q2,DEV0012,Tiger Properties,72,133030512,113720518,80864660,32855857,28.89,15064919,17790938,15.64,95426616,83.91,28074708,24041983,7,9.72,66779225,19507076,6748587,1847646,28,4548820
FIN000553,2021-04-01,2021,4,Q2,DEV0013,Imtiaz Developments,65,112284575,98032964,54740812,43292151,44.16,13528875,29763276,30.36,75456420,76.97,27475376,22678154,6,9.23,39111574,12418521,5636409,1727455,6,3921318
FIN000554,2021-04-01,2021,4,Q2,DEV0014,Select Group,29,51235054,41843618,23951083,17892534,42.76,6738982,11153552,26.66,26667705,63.73,6754011,6151283,2,6.9,20733841,3466838,2365863,1766726,7,1673744
FIN000555,2021-04-01,2021,4,Q2,DEV0015,Reportage Properties,43,43411295,36364490,21673205,14691284,40.4,5038456,9652828,26.54,25580113,70.34,6658253,6218238,3,6.98,16560414,6113070,1299596,1009565,6,1454579
FIN000556,2021-04-01,2021,4,Q2,DEV0016,Samana Developers,2,2208808,1806416,1290914,515501,28.54,312094,203407,11.26,1488408,82.4,504830,342531,0,0.0,1083613,168143,66893,1104404,9,72256
FIN000557,2021-04-01,2021,4,Q2,DEV0017,Object 1,24,28006800,26562543,14846833,11715709,44.11,3284256,8431453,31.74,20053559,75.5,4848432,6563527,2,8.33,12630872,4431831,1166261,1166950,15,1062501
FIN000558,2021-04-01,2021,4,Q2,DEV0018,Majid Al Futtaim,66,143507166,135736206,87604564,48131641,35.46,18133858,29997783,22.1,106143652,78.2,26173013,31192707,2,3.03,68225232,22809208,2774940,2174351,30,5429448
FIN000559,2021-04-01,2021,4,Q2,DEV0019,Dubai Properties,70,162801310,154602476,94981918,59620557,38.56,20346988,39273569,25.4,123590363,79.94,36739353,24066560,6,8.57,72014702,22903472,5615187,2325733,4,6184099
FIN000560,2021-04-01,2021,4,Q2,DEV0020,Meydan Group,72,161643096,132908569,93637948,39270620,29.55,20554577,18716043,14.08,109570982,82.44,36869040,17166498,2,2.78,79708527,13829203,3923636,2245043,116,5316342
FIN000561,2021-05-01,2021,5,Q2,DEV0001,Emaar Properties,50,127908400,103359782,64004321,39355460,38.08,12929474,26425986,25.57,71108844,68.8,30898310,13422713,4,8.0,54063136,12976436,5195691,2558168,6,4134391
FIN000562,2021-05-01,2021,5,Q2,DEV0002,DAMAC Properties,84,147342384,123204333,86858202,36346130,29.5,18600203,17745927,14.4,97257863,78.94,32187997,27164578,9,10.71,66946549,11383907,2822271,1754076,10,4928173
FIN000563,2021-05-01,2021,5,Q2,DEV0003,Aldar Properties,92,206456280,180983118,109600550,71382567,39.44,32247977,39134590,21.62,129603693,71.61,43955132,25328216,8,8.7,96141964,21990582,6537627,2244090,114,7239324
FIN000564,2021-05-01,2021,5,Q2,DEV0004,Nakheel,80,196275440,174924952,114535637,60389314,34.52,29758913,30630401,17.51,124470404,71.16,40183737,18350229,6,7.5,97462764,24846681,9327815,2453443,16,6996998
FIN000565,2021-05-01,2021,5,Q2,DEV0005,Meraas,88,140215416,114780707,67737279,47043427,40.99,19191429,27851998,24.27,85737879,74.7,19851169,24175649,3,3.41,57039019,19962690,4297450,1593357,17,4591228
FIN000566,2021-05-01,2021,5,Q2,DEV0006,Sobha Realty,79,195360759,175887387,124464683,51422703,29.24,20348238,31074465,17.67,112140853,63.76,36136398,32036969,3,3.8,87566553,18281064,10102379,2472921,27,7035495
FIN000567,2021-05-01,2021,5,Q2,DEV0007,Azizi Developments,25,44560375,38113876,26345437,11768438,30.88,6818488,4949950,12.99,28197381,73.98,7940626,5883443,1,4.0,21193947,4038400,1961558,1782415,3,1524555
FIN000568,2021-05-01,2021,5,Q2,DEV0008,Danube Properties,22,25966248,24191965,14416593,9775371,40.41,2702270,7073101,29.24,16716675,69.1,6750716,3034597,1,4.55,10851403,3641121,988784,1180284,54,967678
FIN000569,2021-05-01,2021,5,Q2,DEV0009,Binghatti,47,77185233,68656683,45964853,22691829,33.05,10249937,12441892,18.12,46322650,67.47,15756457,15823746,1,2.13,40479441,11366297,3130983,1642239,31,2746267
FIN000570,2021-05-01,2021,5,Q2,DEV0010,Ellington Properties,37,55713305,52555544,32463389,20092154,38.23,7474977,12617177,24.01,33080848,62.94,13628064,7116742,2,5.41,23820652,4614881,2225730,1505765,0,2102221
FIN000571,2021-05-01,2021,5,Q2,DEV0011,RAK Properties,58,103325144,96234429,57857412,38377016,39.88,13904493,24472523,25.43,73895528,76.79,17263646,21574831,2,3.45,45495795,17091236,2201893,1781468,0,3849377
FIN000572,2021-05-01,2021,5,Q2,DEV0012,Tiger Properties,57,87284043,80108467,55348617,24759849,30.91,14319010,10440839,13.03,66239380,82.69,17209407,9822221,4,7.02,47709535,9235877,2919713,1531299,24,3204338
FIN000573,2021-05-01,2021,5,Q2,DEV0013,Imtiaz Developments,30,33672630,27082519,15450412,11632106,42.95,4676386,6955720,25.68,17499630,64.62,5223257,5124775,3,10.0,10822759,5093651,1609902,1122421,23,1083300
FIN000574,2021-05-01,2021,5,Q2,DEV0014,Select Group,20,21312520,17552092,10261655,7290436,41.54,2424954,4865482,27.72,12294341,70.04,4393810,2445867,2,10.0,7928609,3060956,553558,1065626,21,702083
FIN000575,2021-05-01,2021,5,Q2,DEV0015,Reportage Properties,16,12951808,11053445,7874028,3179416,28.76,1770105,1409311,12.75,8670229,78.44,3242618,1158884,1,6.25,6499038,2159110,550719,809488,20,442137
FIN000576,2021-05-01,2021,5,Q2,DEV0016,Samana Developers,0,0,0,0,0,44.15,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1155816,26,0
FIN000577,2021-05-01,2021,5,Q2,DEV0017,Object 1,2,1092274,959187,574257,384929,40.13,145879,239050,24.92,752064,78.41,243269,125035,0,0.0,500123,100496,48588,546137,30,38367
FIN000578,2021-05-01,2021,5,Q2,DEV0018,Majid Al Futtaim,82,193176092,166265608,100242582,66023025,39.71,17866494,48156531,28.96,107263962,64.51,46000926,32305036,3,3.66,76542896,22772182,4535858,2355806,19,6650624
FIN000579,2021-05-01,2021,5,Q2,DEV0019,Dubai Properties,82,158933466,134560034,77933275,56626758,42.08,22770475,33856283,25.16,85203799,63.32,23515988,14713699,5,6.1,58130322,12195337,7715883,1938213,7,5382401
FIN000580,2021-05-01,2021,5,Q2,DEV0020,Meydan Group,82,176610862,145945422,92384443,53560978,36.7,25885684,27675294,18.96,119544459,81.91,40493399,30743996,3,3.66,77790880,24780787,3170236,2153791,98,5837816
FIN000581,2021-06-01,2021,6,Q2,DEV0001,Emaar Properties,108,255629196,212428982,130358005,82070976,38.63,23524587,58546389,27.56,140847017,66.3,46037317,39383918,5,4.63,95725973,33998175,9252261,2366937,35,8497159
FIN000582,2021-06-01,2021,6,Q2,DEV0002,DAMAC Properties,80,157843040,145726707,90220386,55506320,38.09,25834987,29671333,20.36,107419357,73.71,39944674,32055000,5,6.25,78728700,22007961,7294779,1973038,79,5829068
FIN000583,2021-06-01,2021,6,Q2,DEV0003,Aldar Properties,56,124846624,102509527,58429279,44080247,43.0,15273305,28806942,28.1,83171819,81.14,23207654,12674394,4,7.14,41400595,8327589,4449374,2229404,34,4100381
FIN000584,2021-06-01,2021,6,Q2,DEV0004,Nakheel,88,220023056,208210141,130434712,77775428,37.35,20930672,56844756,27.3,129051189,61.98,42002614,36265843,9,10.23,95214904,21902271,11721294,2500262,59,8328405
FIN000585,2021-06-01,2021,6,Q2,DEV0005,Meraas,113,326477566,283086583,188552354,94534228,33.39,35557928,58976300,20.83,195447498,69.04,46284241,49577936,9,7.96,162376645,52331395,7052595,2889182,24,11323463
FIN000586,2021-06-01,2021,6,Q2,DEV0006,Sobha Realty,83,181602257,161192058,100465149,60726908,37.67,28687989,32038919,19.88,114675613,71.14,28440617,18642160,7,8.43,72385322,25986020,5756114,2187979,3,6447682
FIN000587,2021-06-01,2021,6,Q2,DEV0007,Azizi Developments,32,47587040,39297063,22157300,17139762,43.62,4957183,12182579,31.0,26034228,66.25,11171683,4629781,3,9.38,17855671,4026025,904191,1487095,9,1571882
FIN000588,2021-06-01,2021,6,Q2,DEV0008,Danube Properties,38,67844744,54713984,34016345,20697638,37.83,6445728,14251910,26.05,45533208,83.22,11905271,5535382,1,2.63,28967640,10377519,1636838,1785388,21,2188559
FIN000589,2021-06-01,2021,6,Q2,DEV0009,Binghatti,17,25692236,22085625,15248850,6836774,30.96,3404931,3431843,15.54,16543745,74.91,5095134,3377079,0,0.0,11650716,2336614,469027,1511308,41,883425
FIN000590,2021-06-01,2021,6,Q2,DEV0010,Ellington Properties,24,33355344,29836501,18259876,11576624,38.8,3812680,7763944,26.02,21534582,72.18,7906144,5781039,1,4.17,13637107,5066008,921213,1389806,24,1193460
FIN000591,2021-06-01,2021,6,Q2,DEV0011,RAK Properties,50,96882500,84278455,51759718,32518736,38.58,14428688,18090048,21.46,53724667,63.75,17745602,11496390,3,6.0,41014100,11771172,4519346,1937650,77,3371138
FIN000592,2021-06-01,2021,6,Q2,DEV0012,Tiger Properties,28,54510456,48049897,29471767,18578129,38.66,6493505,12084624,25.15,32455544,67.55,10948642,10274328,2,7.14,22582113,5670018,1161812,1946802,7,1921995
FIN000593,2021-06-01,2021,6,Q2,DEV0013,Imtiaz Developments,42,55235208,52285948,34999706,17286241,33.06,6018398,11267843,21.55,33422339,63.92,11755246,8811712,4,9.52,25834056,4991860,1671010,1315124,25,2091437
FIN000594,2021-06-01,2021,6,Q2,DEV0014,Select Group,55,50109840,44480316,28266354,16213961,36.45,5859108,10354853,23.28,37459002,84.21,11376062,5596875,6,10.91,21704638,3885313,1875464,911088,2,1779212
FIN000595,2021-06-01,2021,6,Q2,DEV0015,Reportage Properties,7,7544194,6959529,4628497,2331031,33.49,965262,1365769,19.62,5509853,79.17,1428060,1620893,0,0.0,3689976,1120645,409863,1077742,7,278381
FIN000596,2021-06-01,2021,6,Q2,DEV0016,Samana Developers,9,9607392,7791028,4898272,2892755,37.13,1236296,1656459,21.26,5217204,66.96,1748746,1232110,0,0.0,3769529,1438339,206861,1067488,29,311641
FIN000597,2021-06-01,2021,6,Q2,DEV0017,Object 1,30,14522520,12816216,9156673,3659542,28.55,1637954,2021588,15.77,10866990,84.79,3531630,3111832,2,6.67,8119658,1733585,610291,484084,17,512648
FIN000598,2021-06-01,2021,6,Q2,DEV0018,Majid Al Futtaim,67,163170393,150176792,104345090,45831701,30.52,19211754,26619947,17.73,117381173,78.16,42596076,26001221,6,8.96,91809908,24427856,8264843,2435379,7,6007071
