contract_id,contract_date,year,month,area,bedrooms,property_type,annual_rent_aed,monthly_rent_aed,contract_duration_months,payment_frequency,is_renewal,tenant_nationality
RERA-2019-0014983,2019-03-25,2019,3,Dubai Marina,3,Apartment,157785,13149,24,Bi-annual,True,UAE
RERA-2019-0014984,2019-11-05,2019,11,International City,0,Apartment,22712,1893,12,Annual,False,Other
RERA-2019-0014985,2019-05-14,2019,5,Business Bay,2,Apartment,96520,8043,12,Annual,True,Other
RERA-2019-0014986,2019-08-21,2019,8,Town Square,2,Apartment,65004,5417,24,Quarterly,False,Other
RERA-2019-0014987,2019-12-15,2019,12,JVC,1,Apartment,35586,2966,24,Monthly,True,Other
RERA-2019-0014988,2019-03-19,2019,3,DIFC,2,Apartment,146800,12233,12,Quarterly,True,UAE
RERA-2019-0014989,2019-09-23,2019,9,Dubai Marina,3,Apartment,195519,16293,24,Annual,True,Other
RERA-2019-0014990,2019-05-27,2019,5,Downtown Dubai,1,Apartment,98294,8191,12,Annual,True,UK
RERA-2019-0014991,2019-09-10,2019,9,Al Barsha,3,Apartment,167926,13994,24,Annual,True,Other
RERA-2019-0014992,2019-11-10,2019,11,Dubai Marina,3,Apartment,225866,18822,12,Annual,False,India
RERA-2019-0014993,2019-08-04,2019,8,Dubai Marina,3,Apartment,210210,17518,12,Bi-annual,False,Philippines
RERA-2019-0014994,2019-09-14,2019,9,Al Barsha,1,Apartment,51172,4264,12,Quarterly,False,India
RERA-2019-0014995,2019-09-04,2019,9,DIFC,1,Apartment,85965,7164,24,Monthly,False,Philippines
RERA-2019-0014996,2019-06-13,2019,6,Al Barsha,1,Apartment,69942,5828,12,Quarterly,True,Other
RERA-2019-0014997,2019-07-25,2019,7,Palm Jumeirah,2,Apartment,262462,21872,12,Bi-annual,False,Pakistan
RERA-2019-0014998,2019-03-05,2019,3,DIFC,0,Apartment,60096,5008,12,Bi-annual,True,Other
RERA-2019-0014999,2019-09-23,2019,9,JLT,3,Apartment,139612,11634,24,Annual,True,Other
RERA-2019-0015000,2019-07-08,2019,7,Dubai Hills Estate,2,Apartment,128352,10696,12,Annual,True,Pakistan
RERA-2019-0015001,2019-04-19,2019,4,JLT,0,Apartment,45021,3752,12,Bi-annual,False,Pakistan
RERA-2019-0015002,2019-05-23,2019,5,Bur Dubai,0,Apartment,37870,3156,12,Annual,True,Other
RERA-2019-0015003,2019-11-23,2019,11,JLT,3,Apartment,108255,9021,24,Quarterly,False,India
RERA-2019-0015004,2019-04-29,2019,4,Bur Dubai,1,Apartment,45829,3819,12,Quarterly,False,UAE
RERA-2019-0015005,2019-01-24,2019,1,Business Bay,2,Apartment,115769,9647,12,Bi-annual,False,UK
RERA-2019-0015006,2019-08-18,2019,8,Bur Dubai,2,Apartment,61033,5086,24,Quarterly,True,Philippines
RERA-2019-0015007,2019-01-07,2019,1,International City,1,Apartment,26626,2219,6,Annual,True,Philippines
RERA-2019-0015008,2019-11-04,2019,11,DIFC,2,Apartment,168645,14054,24,Bi-annual,False,UAE
RERA-2019-0015009,2019-11-03,2019,11,DIFC,1,Apartment,120750,10062,6,Bi-annual,False,India
RERA-2019-0015010,2019-06-03,2019,6,Dubai Marina,2,Apartment,131096,10925,24,Bi-annual,False,India
RERA-2019-0015011,2019-11-18,2019,11,Discovery Gardens,2,Apartment,47994,4000,6,Annual,False,India
RERA-2019-0015012,2019-10-16,2019,10,Business Bay,2,Apartment,130052,10838,12,Quarterly,True,UAE
RERA-2019-0015013,2019-08-22,2019,8,Deira,1,Apartment,52431,4369,24,Bi-annual,False,Other
RERA-2019-0015014,2019-06-24,2019,6,JLT,2,Apartment,74782,6232,12,Annual,False,UK
RERA-2019-0015015,2019-07-14,2019,7,Deira,1,Apartment,39134,3261,12,Bi-annual,False,India
RERA-2019-0015016,2019-06-29,2019,6,Downtown Dubai,1,Apartment,89247,7437,12,Annual,False,Other
RERA-2019-0015017,2019-02-28,2019,2,Business Bay,3,Apartment,165712,13809,12,Bi-annual,True,Pakistan
RERA-2019-0015018,2019-05-31,2019,5,International City,1,Apartment,30536,2545,12,Annual,False,UAE
RERA-2019-0015019,2019-11-01,2019,11,Discovery Gardens,3,Apartment,43447,3621,12,Quarterly,True,Egypt
RERA-2019-0015020,2019-11-06,2019,11,JLT,3,Apartment,124822,10402,12,Annual,False,Other
RERA-2019-0015021,2019-10-21,2019,10,Downtown Dubai,4,Villa,325024,27085,6,Annual,False,UAE
RERA-2019-0015022,2019-04-20,2019,4,Deira,1,Apartment,35760,2980,12,Bi-annual,True,Other
RERA-2019-0015023,2019-09-17,2019,9,Mirdif,1,Apartment,53303,4442,12,Annual,True,Egypt
RERA-2019-0015024,2019-02-03,2019,2,DIFC,3,Apartment,223898,18658,12,Monthly,False,UAE
RERA-2019-0015025,2019-09-13,2019,9,Business Bay,2,Apartment,107555,8963,12,Bi-annual,True,UAE
RERA-2019-0015026,2019-12-11,2019,12,JLT,1,Apartment,49957,4163,12,Annual,True,Egypt
RERA-2019-0015027,2019-12-02,2019,12,DIFC,1,Apartment,98192,8183,12,Bi-annual,False,Other
RERA-2019-0015028,2019-05-13,2019,5,Deira,3,Apartment,84864,7072,12,Quarterly,True,UAE
RERA-2019-0015029,2019-11-08,2019,11,JLT,1,Apartment,62745,5229,12,Annual,True,India
RERA-2019-0015030,2019-01-30,2019,1,JVC,2,Apartment,85665,7139,24,Quarterly,False,Other
RERA-2019-0015031,2019-02-12,2019,2,Mirdif,3,Apartment,115816,9651,12,Bi-annual,False,UAE
RERA-2019-0015032,2019-05-11,2019,5,Palm Jumeirah,3,Apartment,240131,20011,12,Bi-annual,True,UAE
RERA-2019-0015033,2019-02-28,2019,2,Dubai Hills Estate,4,Villa,227016,18918,12,Bi-annual,False,Other
RERA-2019-0015034,2019-09-19,2019,9,JLT,3,Apartment,108342,9028,12,Bi-annual,True,Other
RERA-2019-0015035,2019-11-20,2019,11,Dubai Marina,0,Apartment,61261,5105,12,Annual,True,Other
RERA-2019-0015036,2019-06-14,2019,6,Town Square,2,Apartment,78035,6503,12,Annual,True,Other
RERA-2019-0015037,2019-06-28,2019,6,International City,1,Apartment,32517,2710,12,Annual,False,Pakistan
RERA-2019-0015038,2019-09-05,2019,9,Deira,2,Apartment,57235,4770,6,Annual,True,Pakistan
RERA-2019-0015039,2019-07-07,2019,7,International City,4,Villa,80935,6745,12,Annual,False,Philippines
RERA-2019-0015040,2019-05-11,2019,5,Deira,3,Apartment,95262,7938,12,Bi-annual,True,Philippines
RERA-2019-0015041,2019-04-24,2019,4,Bur Dubai,4,Villa,118355,9863,12,Quarterly,True,India
RERA-2019-0015042,2019-07-21,2019,7,Dubai Marina,1,Apartment,94833,7903,12,Bi-annual,True,Other
RERA-2019-0015043,2019-02-08,2019,2,DIFC,3,Apartment,292658,24388,12,Bi-annual,False,Other
RERA-2019-0015044,2019-07-15,2019,7,Downtown Dubai,3,Apartment,227109,18926,12,Annual,False,Pakistan
RERA-2019-0015045,2019-12-10,2019,12,Discovery Gardens,3,Apartment,61743,5145,12,Quarterly,True,Other
RERA-2019-0015046,2019-08-23,2019,8,Business Bay,3,Apartment,204380,17032,12,Annual,False,Egypt
RERA-2019-0015047,2019-07-23,2019,7,JLT,2,Apartment,81794,6816,12,Quarterly,True,India
RERA-2019-0015048,2019-06-19,2019,6,Mirdif,2,Apartment,71721,5977,12,Annual,True,Other
RERA-2019-0015049,2019-11-21,2019,11,Dubai Hills Estate,1,Apartment,84461,7038,24,Annual,False,Other
RERA-2019-0015050,2019-08-24,2019,8,Bur Dubai,4,Villa,125921,10493,6,Annual,False,Philippines
RERA-2019-0015051,2019-09-20,2019,9,Downtown Dubai,2,Apartment,145992,12166,12,Quarterly,True,UAE
RERA-2019-0015052,2019-08-19,2019,8,Mirdif,2,Apartment,89127,7427,6,Bi-annual,False,Other
RERA-2019-0015053,2019-08-10,2019,8,Al Barsha,2,Apartment,92556,7713,24,Annual,True,UAE
RERA-2019-0015054,2019-02-16,2019,2,Palm Jumeirah,3,Apartment,339701,28308,12,Annual,False,UAE
RERA-2019-0015055,2019-08-19,2019,8,JVC,2,Apartment,55661,4638,12,Quarterly,True,Other
RERA-2019-0015056,2019-10-30,2019,10,Discovery Gardens,0,Apartment,23229,1936,12,Quarterly,True,UAE
RERA-2019-0015057,2019-10-17,2019,10,JVC,1,Apartment,37897,3158,12,Annual,True,Other
RERA-2019-0015058,2019-04-19,2019,4,Downtown Dubai,3,Apartment,264184,22015,24,Annual,False,Pakistan
RERA-2019-0015059,2019-09-22,2019,9,JVC,1,Apartment,46922,3910,24,Bi-annual,True,Pakistan
RERA-2019-0015060,2019-10-25,2019,10,Mirdif,2,Apartment,65747,5479,12,Monthly,False,India
RERA-2019-0015061,2019-10-28,2019,10,Palm Jumeirah,0,Apartment,104308,8692,24,Annual,False,Other
RERA-2019-0015062,2019-09-22,2019,9,Bur Dubai,2,Apartment,66678,5556,12,Annual,True,Other
RERA-2019-0015063,2019-04-29,2019,4,DIFC,2,Apartment,164429,13702,12,Bi-annual,False,UAE
RERA-2019-0015064,2019-08-04,2019,8,Palm Jumeirah,2,Apartment,213478,17790,6,Annual,True,Other
RERA-2019-0015065,2019-09-27,2019,9,DIFC,1,Apartment,101288,8441,12,Bi-annual,False,UAE
RERA-2019-0015066,2019-03-17,2019,3,Palm Jumeirah,2,Apartment,157883,13157,12,Annual,False,UAE
RERA-2019-0015067,2019-08-18,2019,8,Discovery Gardens,1,Apartment,27782,2315,6,Bi-annual,True,UK
RERA-2019-0015068,2019-07-17,2019,7,International City,1,Apartment,27760,2313,12,Bi-annual,True,India
RERA-2019-0015069,2019-11-04,2019,11,DIFC,2,Apartment,175885,14657,12,Bi-annual,True,Other
RERA-2019-0015070,2019-11-10,2019,11,Business Bay,1,Apartment,64848,5404,12,Bi-annual,True,Other
RERA-2019-0015071,2019-06-07,2019,6,Discovery Gardens,2,Apartment,45150,3762,6,Quarterly,False,Other
RERA-2019-0015072,2019-02-14,2019,2,International City,4,Villa,77206,6434,12,Quarterly,False,Other
RERA-2019-0015073,2019-02-21,2019,2,Deira,1,Apartment,37578,3132,12,Bi-annual,True,Egypt
RERA-2019-0015074,2019-10-15,2019,10,JLT,3,Apartment,109838,9153,12,Bi-annual,False,Egypt
RERA-2019-0015075,2019-05-02,2019,5,Deira,2,Apartment,56526,4710,12,Monthly,True,Egypt
RERA-2019-0015076,2019-09-28,2019,9,Discovery Gardens,2,Apartment,59301,4942,12,Annual,True,Pakistan
RERA-2019-0015077,2019-05-27,2019,5,Mirdif,0,Apartment,34477,2873,12,Annual,False,UAE
RERA-2019-0015078,2019-05-26,2019,5,JLT,2,Apartment,85635,7136,12,Monthly,False,Other
RERA-2019-0015079,2019-08-29,2019,8,Downtown Dubai,0,Apartment,61153,5096,12,Bi-annual,False,UAE
RERA-2019-0015080,2019-04-01,2019,4,Mirdif,3,Apartment,98599,8217,6,Bi-annual,True,Other
RERA-2019-0015081,2019-03-09,2019,3,International City,2,Apartment,40820,3402,12,Quarterly,False,Egypt
RERA-2019-0015082,2019-06-26,2019,6,Bur Dubai,2,Apartment,68277,5690,6,Quarterly,False,Other
RERA-2019-0015083,2019-11-26,2019,11,Discovery Gardens,1,Apartment,36088,3007,24,Quarterly,True,UK
RERA-2019-0015084,2019-12-09,2019,12,Deira,2,Apartment,57809,4817,12,Quarterly,True,Other
RERA-2019-0015085,2019-09-12,2019,9,Palm Jumeirah,0,Apartment,104249,8687,12,Quarterly,True,UAE
RERA-2019-0015086,2019-05-11,2019,5,Town Square,3,Apartment,86450,7204,12,Monthly,False,Other
RERA-2019-0015087,2019-02-08,2019,2,Dubai Hills Estate,1,Apartment,98642,8220,24,Quarterly,True,Egypt
RERA-2019-0015088,2019-03-10,2019,3,DIFC,2,Apartment,154559,12880,24,Bi-annual,False,Other
RERA-2019-0015089,2019-09-03,2019,9,Palm Jumeirah,4,Villa,464895,38741,12,Annual,False,Other
RERA-2019-0015090,2019-09-23,2019,9,Downtown Dubai,2,Apartment,152459,12705,12,Bi-annual,True,India
RERA-2019-0015091,2019-10-08,2019,10,Palm Jumeirah,3,Apartment,338717,28226,12,Quarterly,True,Other
RERA-2019-0015092,2019-09-11,2019,9,Discovery Gardens,0,Apartment,22725,1894,12,Bi-annual,False,Other
RERA-2019-0015093,2019-06-28,2019,6,JLT,2,Apartment,72694,6058,24,Annual,False,India
RERA-2019-0015094,2019-11-03,2019,11,Business Bay,1,Apartment,66304,5525,12,Quarterly,True,Philippines
RERA-2019-0015095,2019-03-21,2019,3,International City,0,Apartment,21675,1806,12,Annual,True,UAE
RERA-2019-0015096,2019-10-29,2019,10,Discovery Gardens,2,Apartment,47131,3928,24,Quarterly,False,Other
RERA-2019-0015097,2019-03-27,2019,3,JVC,0,Apartment,33318,2776,12,Quarterly,True,Other
RERA-2019-0015098,2019-07-16,2019,7,DIFC,2,Apartment,178945,14912,12,Annual,False,Other
RERA-2019-0015099,2019-03-31,2019,3,Bur Dubai,3,Apartment,93871,7823,12,Annual,False,Philippines
RERA-2019-0015100,2019-11-21,2019,11,Deira,3,Apartment,78659,6555,12,Annual,True,India
RERA-2019-0015101,2019-07-27,2019,7,Al Barsha,2,Apartment,85831,7153,12,Annual,True,Other
RERA-2019-0015102,2019-02-18,2019,2,Town Square,1,Apartment,47351,3946,12,Monthly,False,Other
RERA-2019-0015103,2019-08-25,2019,8,Palm Jumeirah,0,Apartment,86292,7191,12,Annual,False,Other
RERA-2019-0015104,2019-11-24,2019,11,Discovery Gardens,3,Apartment,56680,4723,12,Monthly,False,UAE
RERA-2019-0015105,2019-08-07,2019,8,Al Barsha,3,Apartment,92785,7732,6,Quarterly,False,India
RERA-2019-0015106,2019-08-19,2019,8,Bur Dubai,3,Apartment,84073,7006,6,Monthly,True,Other
RERA-2019-0015107,2019-08-16,2019,8,International City,3,Apartment,57982,4832,6,Bi-annual,False,UK
RERA-2019-0015108,2019-11-01,2019,11,Bur Dubai,2,Apartment,51535,4295,12,Quarterly,True,India
RERA-2019-0015109,2019-06-29,2019,6,Mirdif,1,Apartment,64482,5374,12,Annual,True,UK
RERA-2019-0015110,2019-01-10,2019,1,JLT,1,Apartment,70744,5895,12,Annual,False,UAE
RERA-2019-0015111,2019-12-30,2019,12,DIFC,3,Apartment,262159,21847,12,Annual,True,UAE
RERA-2019-0015112,2019-11-30,2019,11,Dubai Marina,1,Apartment,86819,7235,12,Annual,False,Egypt
RERA-2019-0015113,2019-01-31,2019,1,Downtown Dubai,1,Apartment,77195,6433,12,Annual,True,Other
RERA-2019-0015114,2019-10-10,2019,10,Palm Jumeirah,2,Apartment,243850,20321,12,Annual,False,UAE
RERA-2019-0015115,2019-08-19,2019,8,Discovery Gardens,2,Apartment,44849,3737,12,Bi-annual,False,Other
RERA-2019-0015116,2019-07-03,2019,7,JVC,1,Apartment,56129,4677,24,Annual,True,Philippines
RERA-2019-0015117,2019-01-29,2019,1,JLT,2,Apartment,97513,8126,24,Bi-annual,False,Philippines
RERA-2019-0015118,2019-11-05,2019,11,Dubai Hills Estate,2,Apartment,122329,10194,12,Annual,True,Other
RERA-2019-0015119,2019-07-09,2019,7,Downtown Dubai,1,Apartment,95727,7977,12,Annual,False,India
RERA-2019-0015120,2019-08-12,2019,8,Downtown Dubai,2,Apartment,149779,12482,24,Annual,False,India
RERA-2019-0015121,2019-04-16,2019,4,Bur Dubai,3,Apartment,77362,6447,6,Monthly,False,Pakistan
RERA-2019-0015122,2019-06-14,2019,6,JVC,2,Apartment,68080,5673,12,Bi-annual,True,India
RERA-2019-0015123,2019-05-25,2019,5,DIFC,1,Apartment,110095,9175,12,Monthly,True,Pakistan
RERA-2019-0015124,2019-09-19,2019,9,International City,2,Apartment,42922,3577,12,Quarterly,False,Pakistan
RERA-2019-0015125,2019-08-11,2019,8,DIFC,2,Apartment,181970,15164,24,Annual,False,Pakistan
RERA-2019-0015126,2019-09-04,2019,9,Al Barsha,3,Apartment,119692,9974,12,Bi-annual,True,UK
RERA-2019-0015127,2019-01-14,2019,1,Discovery Gardens,2,Apartment,47450,3954,12,Annual,True,Pakistan
RERA-2019-0015128,2019-10-25,2019,10,Deira,3,Apartment,76351,6363,6,Annual,False,Pakistan
RERA-2019-0015129,2019-08-05,2019,8,JLT,0,Apartment,38464,3205,12,Quarterly,True,UAE
RERA-2019-0015130,2019-10-11,2019,10,DIFC,1,Apartment,92031,7669,12,Annual,False,Pakistan
RERA-2019-0015131,2019-12-03,2019,12,Business Bay,0,Apartment,45040,3753,12,Bi-annual,False,India
RERA-2019-0015132,2019-03-24,2019,3,Al Barsha,2,Apartment,79394,6616,24,Bi-annual,True,Other
RERA-2019-0015133,2019-06-07,2019,6,Dubai Marina,2,Apartment,131473,10956,12,Monthly,False,Philippines
RERA-2019-0015134,2019-05-10,2019,5,Deira,2,Apartment,57362,4780,12,Annual,True,Egypt
RERA-2019-0015135,2019-09-19,2019,9,Deira,3,Apartment,78768,6564,12,Bi-annual,True,Pakistan
RERA-2019-0015136,2019-08-16,2019,8,Dubai Hills Estate,1,Apartment,87675,7306,12,Bi-annual,True,UAE
RERA-2019-0015137,2019-08-14,2019,8,Mirdif,2,Apartment,72383,6032,12,Quarterly,True,UAE
RERA-2019-0015138,2019-05-19,2019,5,JVC,2,Apartment,53585,4465,12,Bi-annual,False,India
RERA-2019-0015139,2019-11-16,2019,11,Deira,1,Apartment,41516,3460,24,Annual,False,Other
RERA-2019-0015140,2019-09-04,2019,9,Town Square,1,Apartment,51044,4254,12,Bi-annual,True,UAE
RERA-2019-0015141,2019-03-22,2019,3,Mirdif,1,Apartment,46279,3857,12,Quarterly,False,UAE
RERA-2019-0015142,2019-05-27,2019,5,Palm Jumeirah,1,Apartment,116140,9678,12,Annual,False,Philippines
RERA-2019-0015143,2019-08-12,2019,8,Town Square,3,Apartment,100535,8378,12,Bi-annual,True,India
RERA-2019-0015144,2019-06-05,2019,6,JVC,1,Apartment,55680,4640,24,Annual,False,India
RERA-2019-0015145,2019-10-05,2019,10,DIFC,3,Apartment,264446,22037,12,Quarterly,False,Philippines
RERA-2019-0015146,2019-10-20,2019,10,Dubai Marina,1,Apartment,100206,8350,12,Annual,True,Egypt
RERA-2019-0015147,2019-12-29,2019,12,Town Square,0,Apartment,37466,3122,6,Bi-annual,True,Pakistan
RERA-2019-0015148,2019-11-17,2019,11,JVC,2,Apartment,75908,6326,12,Quarterly,True,Other
RERA-2019-0015149,2019-11-29,2019,11,Deira,0,Apartment,26605,2217,12,Monthly,False,UK
RERA-2019-0015150,2019-07-29,2019,7,Town Square,4,Villa,111259,9272,12,Annual,False,Philippines
RERA-2019-0015151,2019-11-14,2019,11,Palm Jumeirah,3,Apartment,278396,23200,12,Monthly,False,India
RERA-2019-0015152,2019-10-30,2019,10,DIFC,2,Apartment,157911,13159,12,Annual,False,Other
RERA-2019-0015153,2019-06-21,2019,6,Dubai Hills Estate,4,Villa,310976,25915,12,Annual,True,Pakistan
RERA-2019-0015154,2019-06-14,2019,6,JVC,3,Apartment,105942,8828,12,Annual,False,Other
RERA-2019-0015155,2019-08-08,2019,8,Mirdif,2,Apartment,65753,5479,12,Quarterly,True,UAE
RERA-2019-0015156,2019-09-23,2019,9,JLT,3,Apartment,135132,11261,12,Annual,False,Other
RERA-2019-0015157,2019-01-08,2019,1,Town Square,2,Apartment,61337,5111,12,Annual,False,Pakistan
RERA-2019-0015158,2019-11-12,2019,11,DIFC,2,Apartment,150912,12576,6,Annual,True,India
RERA-2019-0015159,2019-11-13,2019,11,Business Bay,4,Villa,201546,16796,12,Bi-annual,False,Egypt
RERA-2019-0015160,2019-04-02,2019,4,Mirdif,2,Apartment,63582,5298,12,Annual,False,UAE
RERA-2019-0015161,2019-03-24,2019,3,Deira,2,Apartment,62865,5239,12,Bi-annual,False,Other
RERA-2019-0015162,2019-09-30,2019,9,Downtown Dubai,2,Apartment,141049,11754,12,Quarterly,False,UAE
RERA-2019-0015163,2019-03-04,2019,3,JLT,0,Apartment,31013,2584,12,Bi-annual,True,India
RERA-2019-0015164,2019-12-19,2019,12,Town Square,0,Apartment,27808,2317,12,Bi-annual,False,Other
RERA-2019-0015165,2019-09-15,2019,9,Dubai Marina,1,Apartment,88377,7365,12,Annual,True,Other
RERA-2019-0015166,2019-12-12,2019,12,Mirdif,3,Apartment,87715,7310,12,Quarterly,True,India
RERA-2019-0015167,2019-10-30,2019,10,JLT,1,Apartment,51035,4253,12,Annual,True,Other
RERA-2019-0015168,2019-12-01,2019,12,Al Barsha,1,Apartment,56126,4677,6,Quarterly,False,Other
RERA-2019-0015169,2019-08-13,2019,8,Town Square,1,Apartment,47064,3922,12,Annual,True,India
RERA-2019-0015170,2019-09-30,2019,9,Deira,2,Apartment,53132,4428,12,Annual,True,UK
RERA-2019-0015171,2019-12-11,2019,12,Dubai Marina,1,Apartment,76517,6376,12,Quarterly,True,India
RERA-2019-0015172,2019-04-07,2019,4,Al Barsha,3,Apartment,135134,11261,12,Annual,True,Other
RERA-2019-0015173,2019-09-12,2019,9,Dubai Marina,1,Apartment,108069,9006,12,Annual,False,Other
RERA-2019-0015174,2019-02-28,2019,2,International City,2,Apartment,44919,3743,12,Annual,True,Other
RERA-2019-0015175,2019-02-25,2019,2,JLT,2,Apartment,77527,6461,12,Annual,False,Other
RERA-2019-0015176,2019-04-30,2019,4,Business Bay,3,Apartment,173630,14469,6,Annual,True,UAE
RERA-2019-0015177,2019-08-01,2019,8,Mirdif,2,Apartment,78848,6571,24,Annual,False,India
RERA-2019-0015178,2019-11-13,2019,11,Palm Jumeirah,1,Apartment,118223,9852,12,Annual,False,India
RERA-2019-0015179,2019-01-24,2019,1,International City,1,Apartment,27465,2289,12,Annual,False,Egypt
RERA-2019-0015180,2019-06-19,2019,6,DIFC,0,Apartment,83766,6980,12,Annual,False,India
RERA-2019-0015181,2019-08-21,2019,8,Bur Dubai,2,Apartment,51506,4292,6,Annual,True,Other
RERA-2019-0015182,2019-08-02,2019,8,JLT,1,Apartment,58557,4880,24,Annual,False,Philippines
RERA-2019-0015183,2019-12-28,2019,12,Al Barsha,1,Apartment,47319,3943,12,Quarterly,True,Other
RERA-2019-0015184,2019-07-24,2019,7,Palm Jumeirah,2,Apartment,199354,16613,12,Annual,False,UAE
RERA-2019-0015185,2019-08-07,2019,8,JVC,2,Apartment,58807,4901,12,Quarterly,False,Other
RERA-2019-0015186,2019-02-10,2019,2,Dubai Hills Estate,2,Apartment,128879,10740,6,Quarterly,False,Other
RERA-2019-0015187,2019-10-12,2019,10,Deira,0,Apartment,29859,2488,6,Monthly,False,Other
RERA-2019-0015188,2019-03-05,2019,3,Bur Dubai,3,Apartment,93287,7774,12,Annual,False,Pakistan
RERA-2019-0015189,2019-01-16,2019,1,Deira,2,Apartment,51380,4282,24,Quarterly,False,Other
RERA-2019-0015190,2019-08-08,2019,8,DIFC,1,Apartment,86666,7222,12,Annual,False,Philippines
RERA-2019-0015191,2019-05-28,2019,5,Al Barsha,0,Apartment,42404,3534,12,Bi-annual,False,Other
RERA-2019-0015192,2019-02-06,2019,2,Discovery Gardens,3,Apartment,57768,4814,12,Annual,False,Other
RERA-2019-0015193,2019-09-06,2019,9,Business Bay,4,Villa,253216,21101,12,Quarterly,False,India
RERA-2019-0015194,2019-07-17,2019,7,JVC,0,Apartment,31960,2663,12,Annual,True,Philippines
RERA-2019-0015195,2019-08-10,2019,8,DIFC,1,Apartment,133411,11118,12,Quarterly,True,UAE
RERA-2019-0015196,2019-06-30,2019,6,Deira,3,Apartment,76659,6388,12,Annual,True,Other
RERA-2019-0015197,2019-02-10,2019,2,Business Bay,1,Apartment,71007,5917,12,Annual,True,Pakistan
RERA-2019-0015198,2019-03-08,2019,3,JLT,4,Villa,197011,16418,12,Annual,True,Egypt
RERA-2019-0015199,2019-05-11,2019,5,JLT,3,Apartment,127143,10595,24,Monthly,True,Other
RERA-2019-0015200,2019-09-07,2019,9,Al Barsha,2,Apartment,87253,7271,12,Monthly,False,India
RERA-2019-0015201,2019-01-16,2019,1,JLT,2,Apartment,69528,5794,12,Quarterly,False,Pakistan
RERA-2019-0015202,2019-04-13,2019,4,Mirdif,2,Apartment,73507,6126,12,Bi-annual,False,Other
RERA-2019-0015203,2019-01-12,2019,1,JLT,2,Apartment,81388,6782,12,Annual,True,India
RERA-2019-0015204,2019-04-20,2019,4,Downtown Dubai,4,Villa,321280,26773,24,Annual,False,Other
RERA-2019-0015205,2019-07-04,2019,7,Palm Jumeirah,3,Apartment,310938,25912,24,Annual,False,UAE
RERA-2019-0015206,2019-05-06,2019,5,Deira,2,Apartment,62897,5241,12,Annual,False,Egypt
RERA-2019-0015207,2019-07-12,2019,7,DIFC,3,Apartment,271040,22587,12,Annual,True,Other
RERA-2019-0015208,2019-11-06,2019,11,Deira,3,Apartment,64942,5412,12,Annual,False,Other
RERA-2019-0015209,2019-08-24,2019,8,Discovery Gardens,2,Apartment,43221,3602,12,Bi-annual,False,Pakistan
RERA-2019-0015210,2019-04-15,2019,4,Mirdif,2,Apartment,77259,6438,12,Annual,True,Other
RERA-2019-0015211,2019-04-10,2019,4,Discovery Gardens,2,Apartment,47028,3919,12,Annual,True,Other
RERA-2019-0015212,2019-07-11,2019,7,Dubai Marina,0,Apartment,60157,5013,12,Bi-annual,True,India
