plot_id,plot_number,area_name,plot_area_sqft,zoning,ownership_type,registration_date,last_transfer_date,market_value_aed,is_mortgaged,developer_id
PLOT-002709,3121-B,Al Satwa,156714,Mixed,Freehold,2000-11-22,2015-04-17,493951490,True,DEV-0014
PLOT-002710,8442-A,Business Bay,41589,Residential,Freehold,2003-10-11,2016-05-19,159606975,False,DEV-0189
PLOT-002711,5325-C,Dubai Hills Estate,241760,Commercial,Freehold,2018-09-01,2024-08-20,214812410,True,DEV-0088
PLOT-002712,7643-A,Al Furjan,122753,Residential,Leasehold,2017-03-12,2024-03-24,454066646,False,DEV-0115
PLOT-002713,5932-C,Business Bay,232292,Residential,Leasehold,2022-03-11,2021-12-17,154286531,True,DEV-0177
PLOT-002714,4165-B,Warqa,153382,Mixed,Leasehold,2003-08-16,2016-10-18,479143487,True,DEV-0110
PLOT-002715,762-E,Al Barsha,410428,Residential,Freehold,2011-08-19,2019-03-31,8955272,False,DEV-0123
PLOT-002716,8308-D,Sports City,495237,Residential,Freehold,2021-04-24,2018-11-19,155255788,False,DEV-0140
PLOT-002717,9231-A,Town Square,9961,Residential,Leasehold,2014-08-16,2021-04-01,368725755,True,DEV-0134
PLOT-002718,9473-A,Motor City,487087,Residential,Leasehold,2007-12-21,2020-05-29,358978794,True,DEV-0039
PLOT-002719,7940-A,Sports City,43271,Mixed,Freehold,2021-06-01,2022-11-10,194218086,True,DEV-0076
PLOT-002720,5256-A,Al Quoz,366337,Mixed,Freehold,2010-10-01,2020-03-11,128969527,True,DEV-0108
PLOT-002721,5438-D,Umm Suqeim,426144,Mixed,Freehold,2011-11-19,2021-07-20,387163356,True,DEV-0182
PLOT-002722,1497-A,Jebel Ali,357035,Residential,Leasehold,2021-01-31,2015-04-23,235375459,False,DEV-0142
PLOT-002723,6511-E,Al Mizhar,411102,Commercial,Freehold,2010-06-16,2023-03-06,473994836,False,DEV-0182
PLOT-002724,1216-D,Business Bay,217437,Green,Leasehold,2005-11-10,2018-09-07,128529740,False,DEV-0081
PLOT-002725,8149-B,Dubai South,410583,Commercial,Freehold,2020-04-10,2020-06-04,457075378,False,DEV-0069
PLOT-002726,9501-D,JLT,476465,Residential,Government,2007-04-17,2015-04-16,157064035,False,DEV-0012
PLOT-002727,1071-D,Mirdif,435527,Industrial,Leasehold,2016-03-11,2023-05-07,153712021,True,DEV-0183
PLOT-002728,8751-A,Motor City,397069,Mixed,Leasehold,2008-05-07,2017-12-13,468593808,False,DEV-0081
PLOT-002729,3507-E,Al Twar,378691,Mixed,Freehold,2016-01-26,2016-12-30,485123892,True,DEV-0131
PLOT-002730,1039-B,Warqa,152307,Commercial,Freehold,2006-07-30,2024-10-21,224830677,True,DEV-0160
PLOT-002731,1828-A,Discovery Gardens,32938,Residential,Government,2015-03-03,2024-12-02,94228050,True,DEV-0144
PLOT-002732,5420-A,Al Qusais,102961,Residential,Leasehold,2006-02-23,2023-07-27,420502089,False,DEV-0193
PLOT-002733,6880-A,Mirdif,148192,Residential,Freehold,2022-08-09,2020-03-10,115980647,False,DEV-0154
PLOT-002734,3552-C,Jebel Ali,56024,Commercial,Leasehold,2011-09-29,2022-01-05,430999592,True,DEV-0165
PLOT-002735,4469-B,Al Satwa,34105,Industrial,Leasehold,2021-03-15,2016-09-18,161984028,False,DEV-0041
PLOT-002736,9098-B,Al Furjan,240811,Residential,Freehold,2017-10-27,2016-08-30,373599799,False,DEV-0087
PLOT-002737,1674-E,International City,384229,Mixed,Freehold,2003-08-25,2015-07-18,6190926,True,DEV-0156
PLOT-002738,5701-E,Umm Suqeim,6364,Green,Freehold,2010-04-30,2023-11-14,233141753,True,DEV-0078
PLOT-002739,1960-D,Dubai Hills Estate,352736,Residential,Freehold,2014-07-13,2024-01-27,115238564,True,DEV-0062
PLOT-002740,1497-E,Al Quoz,120571,Residential,Leasehold,2019-02-24,2016-03-29,278257285,True,DEV-0144
PLOT-002741,2901-C,International City,487828,Residential,Leasehold,2013-06-05,2023-03-19,336071649,False,DEV-0188
PLOT-002742,3262-A,Downtown Dubai,64978,Commercial,Freehold,2005-02-20,2016-11-05,412268105,True,DEV-0158
PLOT-002743,666-A,Al Twar,377880,Residential,Freehold,2016-12-25,2022-07-02,230637723,False,DEV-0052
PLOT-002744,5582-C,Dubailand,289373,Green,Freehold,2008-07-21,2024-03-29,398780404,False,DEV-0049
PLOT-002745,9759-E,Jumeirah,143937,Commercial,Government,2002-11-07,2017-02-23,486306699,False,DEV-0067
PLOT-002746,8560-A,Al Karama,246126,Residential,Freehold,2002-05-18,2022-06-08,239932740,True,DEV-0178
PLOT-002747,1072-E,Al Safa,287616,Residential,Freehold,2004-04-14,2024-02-14,457545054,False,DEV-0107
PLOT-002748,4123-A,Warqa,311553,Residential,Freehold,2015-12-07,2023-10-10,150033419,False,DEV-0137
PLOT-002749,4668-D,Dubai Creek Harbour,460610,Commercial,Freehold,2001-04-22,2019-04-03,324705562,False,DEV-0173
PLOT-002750,2058-E,Al Wasl,143428,Residential,Leasehold,2012-03-18,2018-10-05,228327449,False,DEV-0137
PLOT-002751,8775-A,JLT,444634,Mixed,Leasehold,2008-04-09,2024-09-30,379029414,False,DEV-0012
PLOT-002752,2086-D,JVC,316854,Mixed,Leasehold,2006-09-20,2015-02-13,107279045,True,DEV-0106
PLOT-002753,6742-E,Mirdif,251502,Mixed,Leasehold,2022-09-25,2018-08-25,62139593,False,DEV-0199
PLOT-002754,605-A,Jebel Ali,255017,Mixed,Freehold,2014-10-07,2017-08-15,300529841,True,DEV-0019
PLOT-002755,9911-D,Town Square,400261,Mixed,Freehold,2022-01-10,2020-05-07,477784561,False,DEV-0013
PLOT-002756,5956-D,Emaar Beachfront,94515,Residential,Leasehold,2018-01-12,2022-02-26,461598527,True,DEV-0150
PLOT-002757,2142-E,JLT,284730,Residential,Freehold,2001-06-23,2016-07-08,282126129,False,DEV-0049
PLOT-002758,4486-B,Al Karama,218670,Residential,Leasehold,2020-02-03,2023-01-08,298618175,True,DEV-0112
PLOT-002759,5640-B,Bur Dubai,309979,Residential,Leasehold,2002-02-14,2016-09-02,423754179,True,DEV-0131
PLOT-002760,1292-C,Umm Suqeim,280610,Residential,Freehold,2013-10-20,2024-10-23,109603952,False,DEV-0154
PLOT-002761,8485-C,Al Satwa,374288,Green,Freehold,2021-09-12,2021-03-23,428961929,False,DEV-0173
PLOT-002762,1144-E,JVC,115683,Commercial,Leasehold,2016-05-10,2017-01-30,101822180,False,DEV-0159
PLOT-002763,6168-E,Dubai Land,198754,Industrial,Freehold,2023-05-19,2016-10-05,212720355,False,DEV-0001
PLOT-002764,8125-B,Warqa,25998,Commercial,Freehold,2007-03-22,2018-08-25,415599392,False,DEV-0054
PLOT-002765,7800-A,Al Furjan,43773,Mixed,Government,2016-03-08,2023-03-29,64607210,False,DEV-0061
PLOT-002766,444-E,Motor City,210791,Mixed,Freehold,2008-05-05,2021-12-18,62316348,True,DEV-0030
PLOT-002767,4504-C,Emaar Beachfront,457589,Industrial,Freehold,2002-11-23,2017-12-08,349131307,True,DEV-0129
PLOT-002768,1710-E,Al Qusais,296903,Residential,Freehold,2020-10-22,2022-07-11,392526409,False,DEV-0059
PLOT-002769,5584-C,Bur Dubai,77772,Residential,Freehold,2011-11-03,2015-09-06,424533311,False,DEV-0019
PLOT-002770,6292-D,Al Safa,121363,Mixed,Freehold,2014-05-14,2023-12-24,291566823,True,DEV-0174
PLOT-002771,4617-C,Mirdif,57320,Industrial,Freehold,2005-03-05,2021-10-15,64428165,True,DEV-0118
PLOT-002772,1093-C,Al Qusais,397938,Industrial,Leasehold,2018-03-08,2023-03-04,342207997,True,DEV-0140
PLOT-002773,9312-D,Deira,165216,Residential,Freehold,2018-06-13,2015-12-18,349347122,False,DEV-0061
PLOT-002774,1762-E,Al Satwa,330531,Residential,Leasehold,2004-11-17,2019-10-31,199322306,True,DEV-0009
PLOT-002775,4612-E,Al Mizhar,194673,Commercial,Freehold,2020-01-12,2023-09-03,400322483,True,DEV-0198
PLOT-002776,8234-A,Dubailand,230258,Mixed,Government,2013-06-02,2019-06-05,369153691,False,DEV-0085
PLOT-002777,2322-B,Town Square,184163,Residential,Freehold,2023-03-27,2019-02-02,422277358,True,DEV-0039
PLOT-002778,6415-C,Al Mizhar,168029,Green,Leasehold,2009-01-15,2016-06-28,441244382,True,DEV-0096
PLOT-002779,9112-A,Umm Suqeim,70762,Mixed,Leasehold,2005-11-21,2017-03-28,388866368,False,DEV-0085
PLOT-002780,373-B,Business Bay,367256,Residential,Government,2019-04-08,2019-09-17,83783037,False,DEV-0109
PLOT-002781,3332-B,Nad Al Sheba,486137,Mixed,Leasehold,2008-10-30,2022-05-18,299790887,False,DEV-0032
PLOT-002782,9578-A,Al Wasl,201466,Commercial,Leasehold,2018-09-11,2018-10-21,223771476,True,DEV-0011
PLOT-002783,8-E,Al Satwa,16384,Commercial,Government,2001-08-08,2017-12-15,70392224,False,DEV-0172
PLOT-002784,6153-A,Al Quoz,111418,Industrial,Freehold,2002-10-17,2019-12-23,118752479,True,DEV-0105
PLOT-002785,3820-D,Motor City,167217,Industrial,Leasehold,2018-12-04,2020-02-09,207068220,False,DEV-0012
PLOT-002786,2664-E,Al Qusais,215357,Residential,Freehold,2007-06-17,2020-09-11,335932050,True,DEV-0056
PLOT-002787,3677-B,Dubai Marina,214557,Mixed,Leasehold,2023-06-30,2024-01-31,228046508,False,DEV-0102
PLOT-002788,3976-D,Al Safa,156372,Residential,Freehold,2007-01-28,2017-01-03,8326839,True,DEV-0159
PLOT-002789,2034-B,Al Qusais,205591,Commercial,Leasehold,2021-08-26,2017-06-06,307831975,False,DEV-0073
PLOT-002790,8813-B,Town Square,68483,Commercial,Leasehold,2012-06-23,2023-09-01,358504651,False,DEV-0170
PLOT-002791,8481-A,Arabian Ranches,110071,Mixed,Government,2008-05-07,2016-07-03,277811539,True,DEV-0174
PLOT-002792,1574-B,Downtown Dubai,455139,Commercial,Leasehold,2000-10-06,2015-02-07,71388565,False,DEV-0070
PLOT-002793,8755-C,Sports City,112784,Mixed,Freehold,2015-09-24,2021-09-17,376965527,True,DEV-0004
PLOT-002794,6616-E,DIFC,255735,Commercial,Government,2020-09-28,2021-10-11,79397504,False,DEV-0035
PLOT-002795,9273-B,Business Bay,483994,Industrial,Freehold,2022-12-14,2015-11-26,229873667,False,DEV-0042
PLOT-002796,6762-E,Dubai Land,168716,Residential,Freehold,2014-11-22,2015-01-31,31152220,False,DEV-0046
PLOT-002797,4307-D,Al Karama,201802,Industrial,Freehold,2013-09-15,2017-03-17,53186107,False,DEV-0166
PLOT-002798,2243-C,Bur Dubai,280379,Commercial,Government,2011-04-27,2023-12-14,319202623,True,DEV-0094
PLOT-002799,5402-C,DIFC,372701,Residential,Leasehold,2003-03-01,2021-06-11,274814595,False,DEV-0064
PLOT-002800,9927-A,Muhaisnah,183841,Commercial,Freehold,2000-11-23,2021-03-21,359876514,True,DEV-0162
PLOT-002801,6410-E,Al Twar,312904,Residential,Leasehold,2000-08-18,2021-05-28,295479865,False,DEV-0183
PLOT-002802,5707-C,Al Wasl,217911,Commercial,Leasehold,2015-06-08,2021-12-19,259494059,False,DEV-0031
PLOT-002803,3210-C,Muhaisnah,491234,Mixed,Leasehold,2001-03-02,2020-10-01,45867155,True,DEV-0181
PLOT-002804,9509-B,Muhaisnah,323381,Residential,Leasehold,2020-10-13,2024-06-22,360024289,True,DEV-0147
PLOT-002805,6324-C,Al Twar,31834,Commercial,Leasehold,2021-02-03,2023-11-11,349000841,False,DEV-0166
PLOT-002806,9571-E,DIFC,241328,Residential,Freehold,2019-11-23,2024-08-29,67571158,True,DEV-0012
PLOT-002807,4251-C,Palm Jumeirah,22103,Mixed,Leasehold,2005-01-28,2015-12-14,189004664,False,DEV-0120
PLOT-002808,2088-D,Dubai Land,270790,Commercial,Leasehold,2011-12-11,2023-03-15,159147454,False,DEV-0163
PLOT-002809,7459-C,DIFC,180924,Mixed,Freehold,2000-01-02,2024-03-29,477176072,False,DEV-0160
PLOT-002810,2721-A,Al Quoz,211478,Mixed,Government,2013-09-30,2023-08-11,394321246,False,DEV-0068
PLOT-002811,9380-C,Al Karama,46889,Residential,Freehold,2020-03-23,2020-09-27,439884788,True,DEV-0155
PLOT-002812,3398-A,Al Qusais,374855,Green,Leasehold,2017-11-05,2020-12-13,290215712,False,DEV-0044
PLOT-002813,6367-E,Al Mizhar,184604,Residential,Leasehold,2010-09-29,2015-11-01,397911918,False,DEV-0158
PLOT-002814,1543-B,Ras Al Khor,382580,Residential,Government,2023-04-06,2015-02-11,127998505,False,DEV-0066
PLOT-002815,719-C,Al Barsha,331413,Residential,Leasehold,2007-03-26,2017-11-02,223613742,True,DEV-0014
PLOT-002816,9704-E,Business Bay,143947,Residential,Freehold,2016-05-17,2017-09-11,279219965,True,DEV-0039
PLOT-002817,5042-D,JVC,291876,Mixed,Freehold,2010-03-04,2023-03-09,100567547,True,DEV-0013
PLOT-002818,4829-B,Al Mizhar,400432,Mixed,Leasehold,2013-08-05,2016-08-25,59711516,False,DEV-0118
PLOT-002819,5458-D,Warqa,329608,Residential,Freehold,2023-09-19,2024-02-13,436871011,False,DEV-0199
PLOT-002820,5967-C,Al Mizhar,391455,Mixed,Leasehold,2012-06-10,2020-10-06,367912317,False,DEV-0099
PLOT-002821,8055-E,Emaar Beachfront,103391,Residential,Freehold,2023-11-10,2015-01-12,478335282,False,DEV-0105
PLOT-002822,9670-A,Ras Al Khor,6082,Mixed,Freehold,2013-07-21,2016-09-17,304428931,True,DEV-0112
PLOT-002823,2366-D,Dubai Hills Estate,140925,Commercial,Freehold,2010-02-01,2021-06-23,143158228,False,DEV-0082
PLOT-002824,375-A,Al Satwa,129562,Residential,Government,2006-12-20,2023-10-09,129436720,True,DEV-0021
PLOT-002825,8386-D,Ras Al Khor,120145,Mixed,Leasehold,2014-06-01,2015-08-18,97947026,False,DEV-0151
PLOT-002826,9065-B,Arabian Ranches,464149,Residential,Freehold,2002-10-06,2017-07-18,189716647,False,DEV-0192
PLOT-002827,6356-E,Al Barsha,384346,Industrial,Freehold,2016-04-25,2018-07-19,349893629,False,DEV-0173
PLOT-002828,366-D,Mirdif,386642,Commercial,Leasehold,2010-02-07,2020-07-12,252848255,True,DEV-0174
PLOT-002829,2804-C,Dubai South,154282,Residential,Freehold,2015-03-26,2023-09-18,49208080,False,DEV-0036
PLOT-002830,9845-A,Mirdif,124717,Residential,Leasehold,2021-04-08,2017-12-17,471137419,False,DEV-0080
PLOT-002831,959-B,Dubai Marina,488965,Residential,Leasehold,2020-12-16,2022-05-18,54678852,False,DEV-0096
PLOT-002832,4472-B,Umm Suqeim,125844,Mixed,Freehold,2011-11-04,2020-08-09,239830776,True,DEV-0019
PLOT-002833,7718-A,Dubai Land,167837,Residential,Government,2001-10-01,2018-12-11,492185349,False,DEV-0094
PLOT-002834,7750-E,Dubai Investment Park,300658,Mixed,Government,2016-06-21,2016-06-03,368923916,False,DEV-0106
PLOT-002835,1723-E,Dubai Investment Park,80857,Commercial,Freehold,2008-09-11,2024-07-30,145054961,True,DEV-0117
PLOT-002836,5106-C,Dubai South,101931,Residential,Government,2004-03-20,2021-07-03,61701231,False,DEV-0002
PLOT-002837,6096-D,Town Square,297560,Residential,Leasehold,2015-06-12,2021-05-04,41708611,False,DEV-0061
PLOT-002838,9520-D,Downtown Dubai,83533,Mixed,Leasehold,2011-07-31,2018-12-22,300900101,False,DEV-0063
PLOT-002839,913-B,Al Karama,478585,Commercial,Freehold,2013-01-07,2018-10-06,292933384,True,DEV-0195
PLOT-002840,9596-B,Dubai Land,262710,Residential,Freehold,2017-06-01,2019-03-29,446147914,True,DEV-0100
PLOT-002841,3224-C,Dubai Hills Estate,52597,Commercial,Freehold,2006-03-04,2016-07-03,352904970,True,DEV-0195
PLOT-002842,8567-D,Jebel Ali,28208,Residential,Freehold,2021-07-02,2017-03-01,209459258,True,DEV-0061
PLOT-002843,8414-B,Muhaisnah,276371,Mixed,Leasehold,2005-03-26,2024-06-21,159349756,False,DEV-0186
PLOT-002844,8661-C,Motor City,319406,Commercial,Freehold,2019-02-12,2020-12-01,69237719,False,DEV-0039
PLOT-002845,707-D,Al Barsha,26169,Mixed,Leasehold,2015-07-18,2021-09-23,17922472,False,DEV-0161
PLOT-002846,1161-A,Al Satwa,495083,Green,Freehold,2006-10-15,2019-12-12,176467492,True,DEV-0116
PLOT-002847,4980-B,Al Karama,280263,Residential,Leasehold,2008-04-27,2018-08-05,24260613,False,DEV-0027
PLOT-002848,8322-B,Emaar Beachfront,207142,Residential,Freehold,2022-01-04,2023-01-24,35882717,False,DEV-0195
PLOT-002849,1691-E,Dubai Land,381283,Commercial,Leasehold,2019-12-30,2024-11-30,107186713,True,DEV-0095
PLOT-002850,754-A,Al Mizhar,455637,Residential,Freehold,2014-02-22,2022-01-29,449465448,False,DEV-0079
PLOT-002851,7684-B,Mirdif,163666,Commercial,Leasehold,2016-11-22,2021-12-06,290504213,False,DEV-0129
PLOT-002852,9458-E,Jumeirah,84255,Residential,Leasehold,2000-10-21,2023-01-25,392009466,True,DEV-0051
PLOT-002853,2283-B,Muhaisnah,278364,Commercial,Freehold,2023-02-06,2019-04-24,118051649,True,DEV-0022
PLOT-002854,1102-E,Al Mizhar,302911,Commercial,Leasehold,2022-05-28,2016-10-24,387351706,False,DEV-0098
PLOT-002855,7394-A,Al Safa,452984,Commercial,Freehold,2004-08-16,2017-01-13,189979558,True,DEV-0197
PLOT-002856,4229-C,Al Safa,235125,Industrial,Government,2015-02-15,2022-07-05,222187675,False,DEV-0155
PLOT-002857,4671-E,International City,478512,Mixed,Leasehold,2010-04-24,2024-10-15,446223297,True,DEV-0013
PLOT-002858,773-B,Al Karama,225817,Mixed,Leasehold,2004-09-25,2023-01-14,283378770,False,DEV-0043
PLOT-002859,3945-B,JLT,296012,Commercial,Freehold,2015-09-05,2020-01-21,350335643,False,DEV-0137
PLOT-002860,3064-E,Al Quoz,215845,Commercial,Freehold,2022-10-15,2024-08-16,8049696,True,DEV-0043
PLOT-002861,7339-E,Downtown Dubai,192935,Commercial,Freehold,2016-02-13,2023-09-01,24180967,False,DEV-0079
PLOT-002862,3843-C,Jebel Ali,362266,Commercial,Leasehold,2018-08-28,2020-02-04,23780731,False,DEV-0189
PLOT-002863,6159-B,Dubai Land,18018,Commercial,Freehold,2002-04-17,2022-02-12,46564228,False,DEV-0082
PLOT-002864,851-E,Al Satwa,227454,Mixed,Leasehold,2017-07-30,2016-05-06,414141432,False,DEV-0121
PLOT-002865,9561-B,Al Karama,180091,Mixed,Leasehold,2000-12-14,2024-01-07,258491919,False,DEV-0174
PLOT-002866,7055-C,Muhaisnah,5757,Residential,Freehold,2011-08-25,2021-11-02,382714995,False,DEV-0169
PLOT-002867,1199-D,Town Square,185095,Mixed,Leasehold,2015-06-01,2016-03-21,7208585,False,DEV-0147
PLOT-002868,895-A,International City,421593,Residential,Freehold,2016-09-05,2018-10-02,400035210,False,DEV-0066
PLOT-002869,1515-E,Town Square,433482,Green,Government,2023-12-21,2018-10-10,36166421,False,DEV-0109
PLOT-002870,6059-B,Emaar Beachfront,200398,Mixed,Freehold,2012-05-04,2019-11-23,484629654,False,DEV-0178
PLOT-002871,624-D,Al Twar,477354,Mixed,Government,2015-01-22,2016-09-12,445760365,False,DEV-0119
PLOT-002872,4809-D,Al Qusais,342744,Commercial,Government,2019-04-29,2022-10-30,369006466,True,DEV-0033
PLOT-002873,1496-B,International City,211365,Commercial,Freehold,2012-11-20,2016-12-30,184546427,False,DEV-0003
PLOT-002874,6637-A,Discovery Gardens,98274,Mixed,Freehold,2010-02-13,2018-11-04,135213732,False,DEV-0157
PLOT-002875,9582-E,Business Bay,228121,Residential,Leasehold,2011-10-29,2019-09-13,33433986,False,DEV-0129
PLOT-002876,9599-D,Dubailand,419190,Commercial,Leasehold,2004-05-24,2016-09-19,469497515,False,DEV-0120
PLOT-002877,6638-D,Jumeirah,450424,Commercial,Freehold,2002-08-09,2015-06-23,291003900,False,DEV-0156
PLOT-002878,4542-C,Arabian Ranches,265111,Residential,Freehold,2007-01-12,2015-03-11,414750598,True,DEV-0060
PLOT-002879,3385-B,Discovery Gardens,56107,Residential,Government,2007-02-26,2022-01-05,478910687,False,DEV-0186
PLOT-002880,7008-D,Al Safa,261519,Residential,Leasehold,2018-11-15,2021-01-04,39921975,False,DEV-0095
PLOT-002881,6313-D,Warqa,254735,Commercial,Leasehold,2001-10-19,2021-06-04,447267233,True,DEV-0018
PLOT-002882,4909-D,Dubailand,446748,Commercial,Leasehold,2017-02-08,2023-02-03,464912941,False,DEV-0125
PLOT-002883,1050-E,Sports City,49383,Residential,Leasehold,2004-03-28,2021-06-25,464257295,True,DEV-0152
PLOT-002884,2564-B,Warqa,180735,Residential,Leasehold,2003-11-28,2022-07-05,375393817,False,DEV-0011
PLOT-002885,8617-E,Dubai South,408809,Commercial,Freehold,2006-12-29,2021-12-19,211025103,False,DEV-0155
PLOT-002886,9647-D,Discovery Gardens,399124,Residential,Leasehold,2013-01-09,2021-10-12,318745063,False,DEV-0028
PLOT-002887,814-E,Umm Suqeim,478478,Residential,Leasehold,2002-06-28,2023-07-01,141053697,True,DEV-0073
PLOT-002888,186-C,Al Quoz,238852,Residential,Freehold,2018-09-28,2024-10-13,7119593,False,DEV-0027
PLOT-002889,2684-D,Umm Suqeim,133447,Residential,Leasehold,2022-06-08,2023-09-04,446871624,False,DEV-0199
PLOT-002890,7438-C,Al Karama,190082,Commercial,Freehold,2014-07-04,2024-02-18,162730820,False,DEV-0192
PLOT-002891,5443-C,Dubailand,314099,Industrial,Government,2013-12-11,2023-10-13,464163447,True,DEV-0084
PLOT-002892,1844-A,Sports City,58932,Commercial,Leasehold,2019-11-27,2016-12-29,109674075,False,DEV-0007
PLOT-002893,9127-A,JVC,232021,Mixed,Leasehold,2019-11-03,2015-12-07,440668928,True,DEV-0181
PLOT-002894,3379-A,Umm Suqeim,57332,Commercial,Freehold,2009-02-07,2022-04-24,22193151,False,DEV-0134
PLOT-002895,7627-A,Umm Suqeim,13516,Commercial,Government,2014-04-14,2019-03-27,379397456,False,DEV-0124
PLOT-002896,3179-C,Al Barsha,409165,Mixed,Leasehold,2000-12-18,2016-04-16,374695464,True,DEV-0019
PLOT-002897,169-D,International City,83664,Residential,Leasehold,2003-01-07,2018-04-04,92304902,True,DEV-0030
PLOT-002898,2705-E,Dubai Land,445198,Residential,Freehold,2023-11-13,2018-03-06,267420298,False,DEV-0115
PLOT-002899,2625-E,Business Bay,423442,Industrial,Freehold,2018-05-11,2018-10-13,191329606,False,DEV-0120
PLOT-002900,5162-B,Nad Al Sheba,352219,Commercial,Leasehold,2009-07-10,2020-01-25,87342741,False,DEV-0183
PLOT-002901,5538-B,Mirdif,203372,Green,Leasehold,2006-03-20,2019-10-05,303502935,False,DEV-0189
PLOT-002902,9764-B,Al Satwa,406826,Mixed,Freehold,2014-04-16,2024-08-03,461798358,True,DEV-0124
PLOT-002903,5842-B,Dubai Creek Harbour,23970,Residential,Freehold,2011-02-02,2023-03-10,68562107,True,DEV-0085
PLOT-002904,1235-C,Warqa,368819,Mixed,Leasehold,2022-07-04,2022-07-14,455945296,False,DEV-0137
PLOT-002905,8555-E,Umm Suqeim,398722,Commercial,Leasehold,2010-07-13,2020-08-06,325860859,True,DEV-0176
PLOT-002906,7344-B,Al Barsha,335014,Commercial,Freehold,2012-02-05,2021-01-01,320920082,True,DEV-0054
PLOT-002907,6829-D,Muhaisnah,499727,Residential,Government,2013-06-21,2015-02-17,422173233,False,DEV-0075
PLOT-002908,2826-B,Al Qusais,496805,Mixed,Leasehold,2002-06-10,2019-03-13,6042815,False,DEV-0186
PLOT-002909,8820-E,Al Twar,312358,Residential,Leasehold,2014-06-02,2016-05-23,312594254,True,DEV-0147
PLOT-002910,3111-E,Al Safa,201701,Mixed,Leasehold,2016-06-10,2020-02-03,322018630,True,DEV-0146
PLOT-002911,5135-A,Mirdif,108143,Residential,Freehold,2023-07-01,2024-10-27,194502636,True,DEV-0076
PLOT-002912,9911-E,Arabian Ranches,484911,Green,Freehold,2010-02-14,2023-11-08,99652478,False,DEV-0048
PLOT-002913,9935-D,Dubai South,71175,Mixed,Freehold,2023-05-02,2023-07-02,79905825,True,DEV-0124
