building_id,building_name,area,building_type,floors,units_count,built_year,parking_spaces,has_gym,has_pool,has_concierge,service_charge_per_sqft,grade
BLDG-002330,Emaar Tower 9,Emaar Beachfront,Residential,21,132,2023,271,True,True,False,31.92,B
BLDG-002331,Building 2331,Al Quoz,Residential,44,405,2016,53,False,False,False,17.39,B
BLDG-002332,Al Tower 38,Al Karama,Commercial,69,198,2014,491,True,False,True,29.66,B
BLDG-002333,Al Tower 40,Al Barsha,Residential,57,61,2007,509,False,True,False,14.96,A
BLDG-002334,Dubai Tower 48,Dubai Marina,Residential,68,86,1995,565,False,True,True,12.48,C
BLDG-002335,Dubai Tower 18,Dubai Marina,Residential,24,292,2020,248,True,False,True,27.59,C
BLDG-002336,JVC Tower 37,JVC,Residential,17,249,2007,302,False,False,True,15.18,B
BLDG-002337,Building 2337,Jumeirah,Residential,42,483,1990,394,False,True,False,16.25,C
BLDG-002338,Palm Tower 45,Palm Jumeirah,Commercial,53,430,2015,279,True,False,False,19.45,B
BLDG-002339,DIFC Tower 40,DIFC,Residential,12,78,2007,286,False,False,False,33.29,C
BLDG-002340,Building 2340,Al Quoz,Residential,96,353,1993,253,False,True,True,32.39,B
BLDG-002341,Building 2341,Dubai Investment Park,Residential,66,156,2004,19,True,True,False,31.78,C
BLDG-002342,Al Tower 36,Al Safa,Commercial,6,275,2003,213,False,True,False,22.17,B
BLDG-002343,Dubai Tower 3,Dubai Hills Estate,Mixed,89,180,2011,455,False,False,True,19.94,C
BLDG-002344,Building 2344,Ras Al Khor,Residential,36,132,1991,333,True,False,True,25.02,C
BLDG-002345,Arabian Tower 12,Arabian Ranches,Residential,60,377,1990,275,False,True,False,26.08,B
BLDG-002346,Dubai Tower 17,Dubai Marina,Residential,27,500,2004,480,False,True,False,16.79,C
BLDG-002347,Al Tower 6,Al Safa,Commercial,95,150,2001,584,False,True,False,26.52,A
BLDG-002348,Al Tower 5,Al Mizhar,Residential,85,85,2018,535,False,True,True,27.52,A
BLDG-002349,Discovery Tower 24,Discovery Gardens,Mixed,22,198,2019,387,False,True,False,18.52,A
BLDG-002350,Building 2350,Al Satwa,Commercial,73,88,2019,246,True,False,False,23.36,C
BLDG-002351,Dubai Tower 43,Dubai Investment Park,Residential,98,35,2004,428,True,True,False,33.0,B
BLDG-002352,Sports Tower 45,Sports City,Residential,33,402,2011,10,False,True,True,10.78,C
BLDG-002353,Al Tower 13,Al Safa,Commercial,17,302,2007,413,False,True,False,20.09,B
BLDG-002354,Building 2354,Warqa,Mixed,84,367,2007,115,True,True,True,15.21,A
BLDG-002355,Building 2355,DIFC,Residential,7,115,2014,490,False,True,True,31.15,A
BLDG-002356,Dubailand Tower 3,Dubailand,Commercial,5,166,1997,242,True,True,False,27.98,C
BLDG-002357,Building 2357,Dubai South,Commercial,95,374,1997,224,False,False,True,19.5,A
BLDG-002358,Building 2358,Nad Al Sheba,Residential,51,403,2022,458,True,True,True,23.92,C
BLDG-002359,Al Tower 40,Al Furjan,Residential,27,257,2004,217,True,False,True,33.42,B
BLDG-002360,Downtown Tower 40,Downtown Dubai,Residential,50,28,2004,523,True,False,True,30.85,B
BLDG-002361,Building 2361,Mirdif,Residential,22,49,2016,466,True,True,True,22.46,C
BLDG-002362,Building 2362,Al Quoz,Mixed,2,350,2006,57,True,False,True,10.59,C
BLDG-002363,Al Tower 46,Al Mizhar,Residential,4,182,1999,156,True,False,True,22.95,B
BLDG-002364,Dubai Tower 48,Dubai Land,Residential,12,306,2007,167,False,True,True,15.26,B
BLDG-002365,Al Tower 10,Al Mizhar,Commercial,57,141,1998,532,False,True,False,22.74,B
BLDG-002366,Muhaisnah Tower 12,Muhaisnah,Commercial,84,366,1995,381,False,False,False,17.16,B
BLDG-002367,Downtown Tower 3,Downtown Dubai,Commercial,21,41,2011,11,True,True,True,27.56,A
BLDG-002368,Building 2368,Jumeirah,Mixed,76,469,2009,296,True,True,False,19.81,B
BLDG-002369,Building 2369,Dubai Marina,Residential,92,305,2006,445,False,False,True,22.66,B
BLDG-002370,Building 2370,Jumeirah,Residential,71,436,2019,537,False,False,False,27.25,B
BLDG-002371,Building 2371,Bur Dubai,Residential,87,243,1993,192,True,True,True,17.47,A
BLDG-002372,Jumeirah Tower 30,Jumeirah,Commercial,11,499,2014,190,False,False,False,25.74,C
BLDG-002373,Business Tower 44,Business Bay,Mixed,96,358,2002,552,True,True,True,18.19,A
BLDG-002374,Downtown Tower 44,Downtown Dubai,Mixed,38,322,2023,583,True,False,False,20.61,B
BLDG-002375,Building 2375,JLT,Commercial,31,54,2009,53,False,True,True,19.31,A
BLDG-002376,Dubai Tower 42,Dubai Marina,Residential,97,123,2019,458,False,False,False,13.13,B
BLDG-002377,Al Tower 18,Al Quoz,Residential,41,138,2021,260,False,False,True,22.75,B
BLDG-002378,Building 2378,Al Wasl,Mixed,86,287,2016,313,False,False,False,32.47,C
BLDG-002379,Al Tower 50,Al Furjan,Commercial,62,499,2020,237,True,True,False,19.01,C
BLDG-002380,Al Tower 29,Al Furjan,Commercial,21,93,1993,271,True,True,True,8.14,B
BLDG-002381,Al Tower 28,Al Twar,Residential,81,160,2023,49,True,False,False,24.05,C
BLDG-002382,Dubailand Tower 15,Dubailand,Residential,18,201,1997,532,True,True,True,29.2,A
BLDG-002383,Al Tower 30,Al Mizhar,Mixed,5,40,2021,269,False,True,False,26.97,A
BLDG-002384,Building 2384,Al Mizhar,Residential,81,294,2022,131,True,False,True,11.85,B
BLDG-002385,Umm Tower 41,Umm Suqeim,Commercial,45,234,1995,353,False,True,False,13.26,A
BLDG-002386,Building 2386,Al Karama,Residential,91,375,2020,400,True,False,True,26.89,B
BLDG-002387,Al Tower 5,Al Qusais,Mixed,14,139,2007,335,False,False,True,8.33,A
BLDG-002388,Nad Tower 24,Nad Al Sheba,Residential,39,147,2010,578,True,False,False,10.81,B
BLDG-002389,Dubai Tower 4,Dubai South,Residential,27,212,2004,199,False,False,False,18.51,B
BLDG-002390,Building 2390,JVC,Residential,11,459,1994,565,True,False,False,15.76,C
BLDG-002391,Palm Tower 35,Palm Jumeirah,Residential,59,74,1990,44,True,False,False,27.74,A
BLDG-002392,Building 2392,Muhaisnah,Residential,99,128,2002,96,False,True,True,34.51,B
BLDG-002393,Building 2393,Al Karama,Commercial,18,387,2010,107,False,False,True,14.18,C
BLDG-002394,Building 2394,Al Satwa,Residential,5,264,1998,36,True,True,False,8.38,B
BLDG-002395,Emaar Tower 44,Emaar Beachfront,Residential,59,347,2005,57,True,True,False,12.11,A
BLDG-002396,Arabian Tower 44,Arabian Ranches,Residential,54,351,1990,153,True,True,True,30.02,C
BLDG-002397,Building 2397,Al Mizhar,Mixed,56,163,2019,191,True,True,False,13.44,B
BLDG-002398,Sports Tower 7,Sports City,Mixed,56,181,1991,525,True,False,False,21.97,C
BLDG-002399,Building 2399,Al Twar,Residential,91,437,2012,214,True,False,True,15.35,C
BLDG-002400,Downtown Tower 25,Downtown Dubai,Residential,82,333,2019,448,True,False,False,27.22,A
BLDG-002401,Nad Tower 25,Nad Al Sheba,Residential,27,33,2023,362,True,True,False,22.62,B
BLDG-002402,Motor Tower 20,Motor City,Residential,15,397,1997,322,False,False,False,31.12,A
BLDG-002403,Al Tower 15,Al Mizhar,Commercial,49,296,2020,58,False,True,True,26.57,C
BLDG-002404,Building 2404,Dubai Investment Park,Residential,59,493,2008,29,True,True,False,23.4,B
BLDG-002405,Building 2405,Deira,Mixed,16,116,2021,169,False,False,True,17.55,B
BLDG-002406,Building 2406,Business Bay,Hotel,30,309,2018,317,False,True,True,11.7,A
BLDG-002407,Building 2407,Town Square,Residential,92,450,2012,73,False,True,False,20.32,B
BLDG-002408,Dubai Tower 19,Dubai Investment Park,Residential,54,19,2005,516,True,True,False,30.06,B
BLDG-002409,Al Tower 30,Al Twar,Residential,37,393,2019,161,True,True,False,30.0,C
BLDG-002410,Al Tower 38,Al Karama,Commercial,31,160,2022,369,True,False,True,31.44,A
BLDG-002411,Dubai Tower 23,Dubai South,Residential,75,483,1991,260,False,True,False,32.52,C
BLDG-002412,Building 2412,DIFC,Commercial,77,279,2000,76,True,False,True,20.28,A
BLDG-002413,Motor Tower 20,Motor City,Mixed,47,195,2012,268,True,True,True,34.28,A
BLDG-002414,Al Tower 45,Al Twar,Mixed,98,275,2006,572,True,False,True,12.08,B
BLDG-002415,Al Tower 48,Al Wasl,Commercial,13,439,2006,122,False,False,False,31.11,C
BLDG-002416,Dubai Tower 9,Dubai Creek Harbour,Commercial,45,176,2001,287,False,False,False,17.04,A
BLDG-002417,Deira Tower 44,Deira,Commercial,30,246,2024,495,True,True,True,24.11,C
BLDG-002418,Al Tower 12,Al Wasl,Mixed,54,328,2010,38,False,False,False,33.3,A
BLDG-002419,Al Tower 46,Al Wasl,Residential,2,342,2000,401,True,True,False,17.59,C
BLDG-002420,Umm Tower 18,Umm Suqeim,Residential,67,17,1998,288,False,True,True,25.6,B
BLDG-002421,Al Tower 32,Al Wasl,Mixed,87,345,1997,183,True,True,False,29.25,C
BLDG-002422,Al Tower 15,Al Qusais,Commercial,34,126,2003,480,False,False,False,33.86,B
BLDG-002423,Building 2423,Al Barsha,Residential,15,336,2013,217,False,False,False,8.6,A
BLDG-002424,Business Tower 39,Business Bay,Residential,71,140,2021,134,True,False,True,17.18,B
BLDG-002425,Al Tower 20,Al Wasl,Hotel,98,284,2016,219,True,True,False,15.09,B
BLDG-002426,Emaar Tower 38,Emaar Beachfront,Residential,31,322,1999,447,True,False,True,30.82,B
BLDG-002427,Dubai Tower 23,Dubai Marina,Residential,49,451,2008,365,True,True,False,32.46,B
BLDG-002428,Deira Tower 6,Deira,Hotel,21,137,1992,536,False,True,False,9.42,B
BLDG-002429,Umm Tower 2,Umm Suqeim,Residential,74,494,2015,347,True,True,False,32.24,C
BLDG-002430,Warqa Tower 49,Warqa,Hotel,55,307,2012,475,True,False,False,25.91,B
BLDG-002431,Al Tower 21,Al Qusais,Hotel,23,222,2013,150,True,True,False,11.9,B
BLDG-002432,Muhaisnah Tower 2,Muhaisnah,Residential,98,174,2020,464,True,False,True,9.49,C
BLDG-002433,Town Tower 4,Town Square,Residential,55,410,2014,149,False,False,False,21.81,A
BLDG-002434,Dubai Tower 26,Dubai South,Residential,100,168,2007,232,True,True,True,18.59,B
BLDG-002435,Building 2435,Town Square,Residential,90,58,2010,377,False,True,True,8.24,B
BLDG-002436,Building 2436,Dubailand,Residential,2,334,2004,368,False,False,True,8.98,B
BLDG-002437,Town Tower 41,Town Square,Residential,33,321,2009,95,False,False,False,15.56,A
BLDG-002438,Al Tower 26,Al Mizhar,Commercial,74,330,1999,473,True,True,True,9.96,B
BLDG-002439,Emaar Tower 1,Emaar Beachfront,Residential,62,219,2000,275,True,True,False,23.55,B
BLDG-002440,Warqa Tower 9,Warqa,Residential,41,346,1993,550,False,False,True,17.98,A
BLDG-002441,Building 2441,Emaar Beachfront,Commercial,90,451,2011,29,False,True,False,25.16,B
BLDG-002442,Business Tower 28,Business Bay,Hotel,35,346,2019,417,True,True,False,28.0,A
BLDG-002443,Al Tower 43,Al Wasl,Residential,14,78,2019,487,True,True,False,12.38,B
BLDG-002444,Building 2444,Dubailand,Residential,76,306,2018,58,True,True,True,11.28,B
BLDG-002445,International Tower 8,International City,Residential,36,310,2015,474,False,True,False,31.12,C
BLDG-002446,Downtown Tower 1,Downtown Dubai,Commercial,32,324,2015,268,False,True,False,10.63,B
BLDG-002447,Motor Tower 40,Motor City,Mixed,33,134,2014,489,False,True,False,15.46,A
BLDG-002448,Building 2448,Umm Suqeim,Mixed,28,403,1998,10,True,True,True,13.56,B
BLDG-002449,Building 2449,Al Mizhar,Commercial,81,80,2001,175,True,False,False,10.01,A
BLDG-002450,Warqa Tower 50,Warqa,Residential,85,340,2024,495,True,True,False,24.77,A
BLDG-002451,Building 2451,Muhaisnah,Residential,80,412,2000,41,False,True,False,22.83,B
BLDG-002452,Motor Tower 12,Motor City,Residential,73,253,2015,315,True,False,False,28.41,A
BLDG-002453,Building 2453,Jumeirah,Residential,64,321,1992,364,True,False,True,15.25,B
BLDG-002454,Building 2454,Muhaisnah,Residential,60,272,2012,58,False,False,False,19.47,C
BLDG-002455,Building 2455,Jebel Ali,Residential,4,339,2015,336,False,False,False,11.51,B
BLDG-002456,Warqa Tower 7,Warqa,Residential,27,179,2019,206,False,True,True,12.03,B
BLDG-002457,Al Tower 2,Al Karama,Residential,36,360,2010,587,False,True,True,25.41,C
BLDG-002458,Al Tower 2,Al Wasl,Residential,25,41,1996,443,False,False,True,23.87,B
BLDG-002459,Al Tower 20,Al Satwa,Residential,95,114,2002,482,True,True,True,25.11,A
BLDG-002460,Motor Tower 16,Motor City,Residential,96,489,2016,107,False,False,True,12.84,B
BLDG-002461,Al Tower 12,Al Safa,Mixed,74,319,2001,303,False,True,True,16.52,C
BLDG-002462,Building 2462,Jumeirah,Mixed,82,305,2003,400,True,True,False,30.37,B
BLDG-002463,Arabian Tower 9,Arabian Ranches,Commercial,81,421,2017,496,True,False,False,29.21,C
BLDG-002464,Building 2464,Al Wasl,Residential,13,260,2014,412,False,False,False,29.39,B
BLDG-002465,Building 2465,Dubai Land,Commercial,85,409,1995,555,True,False,False,16.9,B
BLDG-002466,JVC Tower 27,JVC,Mixed,24,27,2002,228,True,False,True,17.0,B
BLDG-002467,Al Tower 3,Al Qusais,Mixed,16,488,2018,381,False,False,False,30.34,A
BLDG-002468,Building 2468,Dubai Land,Mixed,96,83,2023,102,False,True,False,14.54,B
BLDG-002469,DIFC Tower 19,DIFC,Residential,70,444,2022,226,False,False,False,29.97,B
BLDG-002470,Deira Tower 5,Deira,Residential,91,470,2003,569,True,False,False,8.89,B
BLDG-002471,Building 2471,Motor City,Residential,66,422,2018,308,False,False,True,22.53,B
BLDG-002472,International Tower 29,International City,Residential,47,345,1991,158,True,True,False,17.56,A
BLDG-002473,Discovery Tower 47,Discovery Gardens,Residential,15,71,2000,549,True,True,False,34.54,B
BLDG-002474,Dubai Tower 15,Dubai Marina,Mixed,37,169,1999,274,True,True,False,14.79,C
BLDG-002475,Dubai Tower 22,Dubai Investment Park,Commercial,44,479,2020,584,False,True,False,21.69,C
BLDG-002476,Ras Tower 45,Ras Al Khor,Residential,30,181,1992,223,False,False,False,30.58,B
BLDG-002477,Al Tower 19,Al Barsha,Hotel,21,198,2009,529,False,True,False,26.01,B
BLDG-002478,Nad Tower 14,Nad Al Sheba,Mixed,19,57,2006,390,True,False,False,24.13,B
BLDG-002479,Dubai Tower 19,Dubai Creek Harbour,Mixed,19,463,1995,21,True,False,False,20.43,C
BLDG-002480,Building 2480,Dubai Land,Residential,48,276,2005,255,False,False,False,17.85,B
BLDG-002481,Building 2481,Al Barsha,Residential,24,447,2022,30,True,True,False,13.08,B
BLDG-002482,Nad Tower 14,Nad Al Sheba,Residential,25,28,2020,210,False,True,True,34.31,C
BLDG-002483,Discovery Tower 24,Discovery Gardens,Hotel,90,306,1993,174,True,False,True,28.18,B
BLDG-002484,Muhaisnah Tower 29,Muhaisnah,Residential,65,223,1991,372,True,True,True,19.91,B
BLDG-002485,Building 2485,Jumeirah,Mixed,22,52,1994,595,False,False,False,14.71,A
BLDG-002486,Building 2486,Al Mizhar,Mixed,18,174,1997,154,True,True,True,20.65,B
BLDG-002487,Warqa Tower 42,Warqa,Residential,13,199,2015,323,True,False,False,12.4,B
BLDG-002488,Building 2488,Discovery Gardens,Mixed,51,143,2007,272,True,False,False,33.61,A
BLDG-002489,Building 2489,JVC,Commercial,79,424,2011,224,False,False,True,31.26,C
BLDG-002490,Warqa Tower 14,Warqa,Commercial,30,457,2006,204,True,False,False,11.72,C
BLDG-002491,Dubai Tower 7,Dubai Hills Estate,Residential,60,208,1998,161,False,False,True,24.53,C
BLDG-002492,Building 2492,JVC,Hotel,70,418,2004,421,True,True,True,22.69,B
BLDG-002493,Town Tower 13,Town Square,Commercial,71,184,2016,165,True,False,True,9.7,C
BLDG-002494,Town Tower 3,Town Square,Commercial,17,302,1994,511,True,True,True,11.2,B
BLDG-002495,Muhaisnah Tower 41,Muhaisnah,Residential,14,222,1996,209,True,False,True,22.5,B
BLDG-002496,Building 2496,Dubailand,Residential,33,91,1994,274,False,False,False,21.38,C
BLDG-002497,Emaar Tower 44,Emaar Beachfront,Residential,99,473,2000,406,False,True,False,34.64,B
BLDG-002498,Al Tower 15,Al Mizhar,Mixed,97,444,1999,247,False,True,False,33.76,B
BLDG-002499,Building 2499,Palm Jumeirah,Mixed,50,453,2004,243,True,True,True,14.46,C
BLDG-002500,Al Tower 33,Al Karama,Mixed,87,333,1999,328,True,True,False,21.03,C
BLDG-002501,JLT Tower 28,JLT,Residential,46,20,2021,308,True,False,False,27.17,A
BLDG-002502,Umm Tower 23,Umm Suqeim,Residential,98,255,2001,468,False,False,False,11.05,A
BLDG-002503,Al Tower 37,Al Safa,Commercial,10,183,2010,515,False,True,False,23.69,B
BLDG-002504,JVC Tower 22,JVC,Residential,25,55,1993,485,True,False,False,14.65,A
BLDG-002505,Building 2505,Al Quoz,Mixed,70,124,2003,96,False,False,True,23.6,B
BLDG-002506,Dubai Tower 42,Dubai South,Residential,86,225,2018,453,False,False,False,28.81,A
BLDG-002507,Building 2507,Dubai Land,Residential,86,431,1990,241,False,True,False,19.14,B
BLDG-002508,Building 2508,Town Square,Residential,82,422,2003,427,False,False,False,22.88,B
BLDG-002509,Al Tower 43,Al Mizhar,Mixed,98,193,2003,460,True,False,True,18.98,A
BLDG-002510,JLT Tower 29,JLT,Residential,61,134,2022,267,False,True,True,13.49,B
BLDG-002511,Building 2511,Al Twar,Hotel,8,284,2024,194,True,False,False,31.49,A
BLDG-002512,Building 2512,Al Barsha,Residential,60,175,2002,594,True,True,True,23.95,B
BLDG-002513,Dubai Tower 17,Dubai Hills Estate,Residential,51,242,2012,291,True,False,False,15.16,B
BLDG-002514,Building 2514,Al Satwa,Commercial,47,46,2004,396,True,False,False,31.16,A
BLDG-002515,Building 2515,Dubai Creek Harbour,Residential,3,402,1997,215,False,True,True,33.62,C
BLDG-002516,International Tower 45,International City,Residential,78,489,2000,544,False,False,True,17.8,C
BLDG-002517,Emaar Tower 17,Emaar Beachfront,Commercial,30,462,2002,205,False,True,False,34.37,B
BLDG-002518,Building 2518,Al Mizhar,Residential,42,430,1998,295,False,False,True,19.68,B
BLDG-002519,Building 2519,Dubai Investment Park,Mixed,74,14,1996,284,False,False,False,16.21,A
BLDG-002520,Building 2520,JLT,Commercial,74,439,2015,165,True,True,False,19.56,B
BLDG-002521,Building 2521,Al Karama,Commercial,33,218,2014,327,True,True,False,19.37,A
BLDG-002522,Dubai Tower 20,Dubai Marina,Residential,57,259,2013,168,True,True,False,11.15,B
BLDG-002523,Building 2523,Business Bay,Residential,37,55,2003,181,True,False,False,24.63,A
BLDG-002524,DIFC Tower 6,DIFC,Residential,68,148,2023,560,False,True,False,11.54,C
BLDG-002525,DIFC Tower 1,DIFC,Residential,39,100,1997,483,True,False,False,16.18,B
BLDG-002526,Mirdif Tower 5,Mirdif,Residential,26,72,2002,485,False,True,False,32.73,B
BLDG-002527,Al Tower 45,Al Satwa,Hotel,69,373,1998,559,True,True,False,31.34,B
BLDG-002528,Building 2528,Dubai Land,Mixed,28,475,2019,76,False,True,True,24.05,B
BLDG-002529,Al Tower 39,Al Safa,Commercial,33,36,2022,45,False,True,False,16.92,B
BLDG-002530,Al Tower 17,Al Safa,Commercial,17,387,2011,331,False,False,True,28.41,A
BLDG-002531,Al Tower 4,Al Karama,Commercial,36,447,2002,596,True,True,True,24.7,B
BLDG-002532,Building 2532,Nad Al Sheba,Mixed,35,286,2016,204,False,True,True,28.06,B
BLDG-002533,Al Tower 39,Al Satwa,Mixed,26,314,2010,324,False,False,True,30.31,C
BLDG-002534,Dubailand Tower 46,Dubailand,Hotel,58,53,2022,567,True,True,False,16.55,B
BLDG-002535,Building 2535,JVC,Residential,60,460,1990,287,False,True,False,25.03,B
BLDG-002536,Dubai Tower 23,Dubai Investment Park,Residential,28,260,1997,257,True,True,False,34.57,B
BLDG-002537,Deira Tower 11,Deira,Residential,59,356,1996,594,False,False,False,19.36,B
BLDG-002538,Business Tower 10,Business Bay,Residential,33,74,2000,166,True,False,False,16.01,B
BLDG-002539,Emaar Tower 47,Emaar Beachfront,Commercial,37,72,2011,414,False,True,False,25.28,A
BLDG-002540,Mirdif Tower 21,Mirdif,Residential,53,160,2001,510,True,False,False,32.58,C
BLDG-002541,JLT Tower 46,JLT,Residential,92,237,2022,356,False,True,True,27.37,B
BLDG-002542,Al Tower 29,Al Qusais,Commercial,8,150,2013,86,False,True,False,9.54,B
BLDG-002543,International Tower 41,International City,Residential,59,425,1991,298,False,False,False,16.53,B
BLDG-002544,Al Tower 31,Al Karama,Residential,28,489,1993,269,True,False,True,19.12,B
BLDG-002545,Downtown Tower 1,Downtown Dubai,Commercial,83,272,1990,209,False,False,False,32.16,B
BLDG-002546,Nad Tower 6,Nad Al Sheba,Residential,14,273,2015,498,False,False,True,15.96,A
BLDG-002547,Town Tower 25,Town Square,Residential,100,23,2007,364,True,True,False,12.88,B
BLDG-002548,International Tower 17,International City,Residential,67,190,1993,390,False,True,False,19.88,C
BLDG-002549,Building 2549,Motor City,Mixed,62,126,2017,415,True,True,True,15.7,A
BLDG-002550,Dubailand Tower 44,Dubailand,Commercial,27,483,2013,235,True,False,False,26.1,A
BLDG-002551,Business Tower 48,Business Bay,Residential,2,185,2013,286,True,True,False,26.99,C
BLDG-002552,JVC Tower 38,JVC,Mixed,9,336,2001,59,True,False,True,26.56,B
BLDG-002553,Building 2553,Al Quoz,Residential,52,174,1993,22,True,True,True,29.3,B
BLDG-002554,Building 2554,Mirdif,Commercial,80,304,2010,364,True,True,False,25.84,C
BLDG-002555,Town Tower 42,Town Square,Residential,65,415,1990,431,False,False,False,34.45,B
BLDG-002556,Al Tower 30,Al Quoz,Residential,81,387,2020,365,True,False,True,23.66,B
BLDG-002557,Town Tower 15,Town Square,Mixed,31,358,2016,268,False,False,False,23.28,A
BLDG-002558,Al Tower 29,Al Barsha,Mixed,65,435,2008,270,True,True,True,11.58,C
